address,latitude,longitude
부산광역시 남구 문현로23번길 49 제1층(문현동),0,0
부산광역시 연제구 월드컵대로58번길 7 ,0,0
부산광역시 강서구 미음산단로127번길 22 (구랑동),0,0
부산광역시 수영구 민락본동로11번길 59 1층(민락동),0,0
"부산광역시 수영구 민락수변로7번길 60, 상가동 104호(민락동,e편한세상광안비치)",0,0
"부산시 부산진구 서전로 25 (전포동, 이오스프라자)",0,0
부산광역시 해운대구 반송로 924번길 21,0,0
"부산광역시 해운대구 신반송로 102 상가213동 지하101,102,103호(반송동,삼한그린APT2차)",0,0
부산광역시 해운대구 반송로828번길 2 1층,0,0
부산광역시 해운대구 재반로270번길 33 나폴리피자(반여동),0,0
"부산광역시 해운대구 선수촌로 97, 1층 (반여동)",0,0
부산광역시 해운대구 선수촌로 21번길 21 (반여동),0,0
"부산광역시 북구 학사로17번길 4 102호(화명동, 대명빌딩)",0,0
부산광역시 연제구 연수로 224 ,0,0
부산광역시 부산진구 동평로 59(당감동) ,0,0
부산광역시 부산진구 백양산로 70 쌍용스윗닷홈단지상가102호,0,0
부산광역시 동구 망양로 964 (범일동),0,0
부산광역시 강서구 범방3로71번길 14 ,0,0
"부산광역시 동구 초량중로 117,1층(초량동) ",0,0
부산광역시 동구 중앙대로 501 (범일동),0,0
"부산광역시 동구 범일로90번길 17, 1층 115호",0,0
부산광역시 부산진구 자유평화로37번길 51 더샵골드3 102호,0,0
부산광역시 부산진구 범일로 176 ,0,0
부산광역시 부산진구 황령대로 23 세운이노빌 ,0,0
부산광역시 부산진구 만리산로 110 ,0,0
부산광역시 부산진구 황령대로7번길 30 1층(범천동),0,0
부산시 부산진구 중앙번영로 20번길 7 (범천동),0,0
부산광역시 동구 고관로 7 ,0,0
부산광역시 남구 고동골로 29 111동 116호,0,0
부산광역시 금정구 동현로39번길 31 ,0,0
"부산광역시 금정구 중앙대로1685번길 23 1,2층",0,0
부산광역시 부산진구 신천대로 279 제상가5동 제1층 제1호,0,0
부산 서구 부용동 구덕로232번길 3 1층,0,0
부산광역시 부산진구 부전로 108 ,0,0
"부산광역시 부산진구 신천대로102번길 2, 101호",0,0
부산광역시 부산진구 중앙대로691번가길 14 1층,0,0
부산광역시 부산진구 가야대로755번길 11 ,0,0
부산광역시 부산진구 중앙대로756번길 10 ,0,0
"부산광역시 부산진구 중앙대로 653, 1층 102-1호",0,0
부산시 부산진구 동천로 129 (부전동),0,0
부산 중구 부평2길 3(부평동2가),0,0
부산광역시 서구 동대로19번길 32 ,0,0
부산광역시 부산진구 중앙대로 632 1층 북서쪽 코너 일부,0,0
부산광역시 사상구 새벽로 199 (괘법동),0,0
부산광역시 사상구 새벽로 168 (감전동),0,0
부산광역시 사상구 학감대로 238-36 1층 일부,0,0
부산광역시 사상구 사상로233번길 19(괘법동),0,0
부산광역시 동래구 사직북로 47 1층 코너[세븐일레븐 부분](사직동),0,0
부산광역시 동래구 사직로 80 ,0,0
부산광역시 동래구 아시아드대로134번길 14 제근생2동 102호,0,0
"부산광역시 사하구 낙동대로 403,1층(당리동) ",0,0
"부산광역시 사하구 낙동대로410번길 14 101호(당리동, 대림SM상가)",0,0
부산광역시 사하구 낙동대로 430 ,0,0
부산광역시 사상구 낙동대로1330번길 46 (삼락동),0,0
"부산광역시 금정구 중앙대로 1967 제1층 제103호 전체(구서동, 삼한골든뷰)",0,0
"부산광역시 해운대구 해운대로349번길 24, 상가2동 102호,103호(우동,삼호가든)",0,0
부산광역시 동래구 충렬대로 218 번길 26(수안동),0,0
부산시 연제구 법원로 32번길 10 (거제동),0,0
부산광역시 강서구 가락대로 706 ,0,0
부산광역시 서구 구덕로 272-1 1층(동대신동1가),0,0
부산광역시 서구 원양로 35 국제수산물도매시 장,0,0
부산광역시 서구 대영로27번길 65 1층 ,0,0
부산광역시 서구 대영로45번길 50 (서대신동 2가),0,0
부산광역시 금정구 서동로175번길 41-2 제1층(서동),0,0
부산시 부산진구 중앙대로 738 (부전동),0,0
부산광역시 부산진구 부전로65번길 3 1층 전부(부전동),0,0
부산광역시 부산진구 신천대로62번길 30 1층,0,0
"부산광역시 부산진구 전포대로 282 101호(전포동, 서면앙쥬빌주상복합)",0,0
"부산광역시 부산진구 중앙대로 668 104호(부전동, 에이원프라자)",0,0
"부산광역시 부산진구 가야대로 783,1층 ",0,0
부산시 부산진구 신천대로 62번길 62 (부전동),0,0
부산광역시 부산진구 전포대로209번길 7 1층 일부,0,0
부산시 부산진구 서면로 33 (부전동),0,0
"부산광역시 부산진구 서면로 29, 1층 ",0,0
"부산광역시 부산진구 서면문화로 59, 1층 101호(부암동)",0,0
부산광역시 서구 보수대로 196 ,0,0
부산광역시 해운대구 선수촌로 122 (반여동) ,0,0
부산광역시 남구 용호로232번길 25-14 ,0,0
부산시 금정구 온천장로 137 (장전동),0,0
부산광역시 부산진구 성지로137번길 92 ,0,0
부산광역시 해운대구 APEC로 17 센텀리더스마크 101호102호,0,0
부산광역시 수영구 광안해변로 446 제104동 제지하1층 제102호,0,0
"부산광역시 해운대구 센터중앙로 90 ,126호(재송동, 큐비이센텀)",0,0
"부산광역시 서구 암남공원로 39 301동 108호(송도아이원아파트, 암남동)",0,0
부산광역시 해운대구 송정해변로 48 ,0,0
부산광역시 해운대구 송정중앙로 33 ,0,0
부산광역시 수영구 구락로75번길 3 ,0,0
"부산광역시 수영구 무학로9번길 141 제1동 1층 101호 전체(광안동, 더폼타워)",0,0
부산광역시 수영구 망미번영로24번길 11 ,0,0
부산광역시 수영구 망미번영로 52번길 87-3(수영동),0,0
부산광역시 수영구 망미번영로16번길 74 1층(광안동),0,0
부산광역시 수영구 무학로 21 ,0,0
부산광역시 수영구 광일로56번길 5 한울베스 트빌,0,0
"부산광역시 남구 수영로 305,516호 (대연동,스파크)",0,0
부산광역시 부산진구 부암동 80-60,0,0
부산광역시 사상구 백양대로 684 데세엠케어 ,0,0
부산광역시 사상구 백양대로 893 궁전빌딩 3층 307호,0,0
"부산광역시 부산진구 신암로 145 , 1층(범천동)",0,0
부산광역시 사상구 백양대로320번길 13 ,0,0
부산광역시 사하구 신산북로 61 ,0,0
부산광역시 강서구 신항남로 354 ,0,0
부산광역시 강서구 신호산단1로 140 ,0,0
부산광역시 강서구 신호산단4로64번길 11 ,0,0
부산광역시 강서구 신호산단4로64번길 36 (신호동),0,0
부산광역시 사하구 사하로 182 ,0,0
"부산광역시 동구 홍곡남로 52(초량동, 754-130 명세빌딩)",0,0
"부산광역시 해운대구 해운대해변로 35 지하1층(우동, 부산유동스호스텔아르피나)",0,0
"부산광역시 부산진구 가야대로468번길 11 1층 101호(개금동, 아이리스5차)",0,0
"부산광역시 연제구 연수로 179 102동 104호(연산동, 연산아이유파크)",0,0
부산광역시 해운대구 마린시티2로 38 i-park c1동 119호,0,0
부산광역시 동래구 안락동 450-16 ,0,0
부산시 동래구 안연로 109번길 24 (안락동),0,0
부산시 동래구 삼어로 2 (안락동),0,0
부산시 동래구 연안로 49 (안락동),0,0
부산광역시 부산진구 중앙대로979번길 45 ,0,0
부산광역시 부산진구 양지로14번길 14 ,0,0
부산광역시 부산진구 동평로 352 103호 ,0,0
부산광역시 사상구 낙동대로 720(엄궁동) ,0,0
"부산광역시 서구 충무대로275번길 20 101호(충무동2가, 에코팰리스상가)",0,0
"부산광역시 해운대구 달맞이길 30 , 포디움동 3063호",0,0
부산광역시 동구 대영로243번길 69 (초량동),0,0
부산광역시 연제구 중앙대로990번길 24 ,0,0
"부산광역시 연제구 연수로 105, 1층 101호",0,0
부산광역시 연제구 거제천로182번길 55 1층(연산동),0,0
부산광역시 연제구 과정로 262 에이스리버팰리스 1층 102호 (연산동),0,0
부산광역시 연제구 연동로13번길 2(연산동) ,0,0
"부산광역시 연제구 연미로13번길 20,1층 (연미동)",0,0
부산광역시 연제구 연산동 630-17,0,0
부산광역시 연제구 중앙대로1066번길 32 ,0,0
부산광역시 연제구 고분로13번길 73 (연산동),0,0
부산광역시 연제구 묘봉산로 4 ,0,0
부산광역시 연제구 월드컵대로165번길 41 (연산동),0,0
부산광역시 연제구 고분로56번길 1 1층(연산동),0,0
부산 연제구 온천천남로92번길 30 1,0,0
부산광역시 연제구 연제로8번길 54 제1동 1층,0,0
부산광역시 연제구 월드컵대로145번길 74 (연산동),0,0
부산광역시 연제구 월드컵대로153번길 92 1층,0,0
부산광역시 연제구 고분로235번길 62 ,0,0
부산광역시 영도구 절영로50번길 8 1층(남항동1가),0,0
부산광역시 영도구 동삼로 66 동삼동,0,0
부산광역시 영도구 절영로 528(동삼동) ,0,0
부산광역시 영도구 태종로83번길 7(대교동2가),0,0
부산광역시 영도구 남항로 31(남항동1가),0,0
부산광역시 영도구 하나길 950(청학동) ,0,0
부산광역시 영도구 태종로 506 1층 전체 (동삼동),0,0
"부산광역시 영도구 태종로 428 한라청학아파트 109,110호",0,0
부산광역시 영도구 절영로 118-2 ,0,0
부산광역시 남구 못골번영로 61 101호(대연동),0,0
부산광역시 동래구 온천동 여고북로23번길 46 101호,0,0
"부산광역시 동래구 금강로 28 , 점포동1층 1-4,1-5(온천동)",0,0
부산광역시 동래구 쇠미로129번길 94 1층,0,0
부산광역시 동래구 충렬대로86번길 47 행정사 유종헌사무소,0,0
"부산 동래구 차밭골로21번길 41, 1층 101호",0,0
부산광역시 금정구 남산로37번길 68 1층,0,0
부산광역시 남구 유엔평화로 150 1층 편의점,0,0
부산광역시 남구 용호로178번길 3(용호동) 도오상가아파트,0,0
부산광역시 남구 동명로164번길 94 1층 ,0,0
부산광역시 남구 용호로 207 1층 102호 ,0,0
부산광역시 남구 동명로158번길 32 난다슈퍼 ,0,0
부산 남구 용호로110번길 43 세븐일레븐 트,0,0
부산광역시 남구 용호동 용호로 124 104 조광빌로체,0,0
부산광역시 남구 분포로 115 힐탑탑플레이스 ,0,0
부산광역시 남구 유엔로 34 새길카센타 ,0,0
