address,latitude,longitude
"부산 해운대구 선수촌로124, 104호 (반여동 1631, 네오플러스)",0,0
부산 해운대구 선수촌로41(반여1동 1405-55),0,0
부산 해운대구 선수촌로85-1 (반여동 1441-125),0,0
"부산 해운대구 선수촌로146-4, 상가동 101호 (반여동 1020, 센텀우성스마트시티뷰)",0,0
"부산 해운대구 재반로226번길15, 1층 (반여동 1291-173)",0,0
부산 해운대구 재반로257 (반여동 1603-23),0,0
"부산 부산진구 백양산로53번길79 (당감4동 797-1, 유창플라자)",0,0
"부산 동구 초량중로114, 상가동 122호, 123호 (초량동 43-4, 범양레우스센트럴베이)",0,0
"부산 금정구 중앙대로2110 (청룡동 17-30, 민준빌딩)",0,0
부산 금정구 중앙대로2121 (청룡동 24-10),0,0
부산 동구 범일로102번길16-3 (범일동 830-28),0,0
"부산 부산진구 신암로34, 상가 104호 (범천2동 944-1, 경남아파트)",0,0
"부산 부산진구 범일로192번길10, 102호, 대동레미안센트럴시티5 상가 (범천동 849-2)",0,0
"부산 부산진구 만리산로11, 상가 205호 (범천동 1272-4, 서면DS협성엘리시안)",0,0
"부산 연제구 법원남로15번길9 (거제1동 1494-1, 덕원빌딩)",0,0
"부산 해운대구 양운로45, 1층 GS25베르나움점 (좌동 1476-1)",0,0
"부산 해운대구 APEC로55, 제2전시장 1층 (우동 1500)",0,0
"부산 해운대구 해운대로365, 103,105호 (우동 1124-13)",0,0
"부산 해운대구 APEC로55 (우동 1500, 벡스코)",0,0
부산 중구 보수대로106번길13(보수동3가 29-11),0,0
"부산 사상구 양지로8(주례1동 313-5, 한진수퍼)",0,0
부산 사하구 승학로8(당리동 302-1),0,0
"부산 남구 양지골로110, 101호(감만1동 248-26)",0,0
"부산 남구 용소로19번길54, 1층 101호(대연3동 43-6, 닛시빌)",0,0
부산 남구 용소로46(대연3동 519-1),0,0
"부산 남구 용소로45(대연3동 430-1, 부경대학교대연캠퍼스)",0,0
"부산 남구 황령대로492번길24, A동 101호(대연3동 18-1, 세영빌딩)",0,0
"부산 남구 대연동 561-1,2번지",0,0
부산 남구 수영로322번길53 (대연동 50-33),0,0
"부산 금정구 동현로106 (부곡4동 963-2, 하나유치원)",0,0
"부산 금정구 동부곡로5번길8, 1층 전체 (부곡동 292-14)",0,0
"부산 금정구 중앙대로1793번길50, 1층 (부곡동 64-46, 금정빌딩)",0,0
부산 금정구 부곡로41 (부곡동 394-17),0,0
부산 동구 충장대로206 (초량동 45-39),0,0
"부산 금정구 금강로231(장전2동 360-13, 휘트니스클럽)",0,0
부산 금정구 수림로85번길47(장전1동 146-1),0,0
