index,address,latitude,longitude,cvs
950,부산 서구 보수대로9 ,0,0,gs
951,부산 부산진구 가야대로784번길58 ,0,0,gs
952,부산 남구 유엔로52 ,0,0,gs
953,부산 부산진구 새싹로177,0,0,gs
954,부산 부산진구 중앙대로981,0,0,gs
955,부산 수영구 수영로775,0,0,gs
956,부산 동구 수정동로23 ,0,0,gs
957,부산 부산진구 시민공원로73,0,0,gs
958,부산 부산진구 동평로293 ,0,0,gs
959,부산 사상구 백양대로700번길13,0,0,gs
960,부산 동래구 충렬대로378 ,0,0,gs
961,부산 부산진구 동평로405번길123,0,0,gs
962,부산 부산진구 진남로494-1,0,0,gs
963,부산 동구 중앙대로203,0,0,gs
964,부산 연제구 월드컵대로145번길24 ,0,0,gs
965,부산 해운대구 반송순환로142,0,0,gs
966,부산 중구 대영로224번길11 ,0,0,gs
967,부산 금정구 두실로55-2,0,0,gs
968,부산 남구 용호로198번길11,0,0,gs
969,부산 사하구 낙동남로1233번길34 ,0,0,gs
970,부산 기장군 장안읍 장안로28 ,0,0,gs
971,부산 금정구 금정로119번길6,0,0,gs
972,부산 부산진구 전포대로176번길16 ,0,0,gs
973,부산 금정구 중앙대로2238,0,0,gs
974,부산 중구 해관로36,0,0,gs
975,부산 부산진구 동평로275번길16 ,0,0,gs
976,부산 동구 수정동26-2번지 협성휴포레부산진역아파트근린생활시설 302동 105호,0,0,gs
977,부산 동구 초량중로24,0,0,gs
978,부산 금정구 청룡로23 ,0,0,gs
979,부산 동구 초량로59-2,0,0,gs
980,부산 동래구 충렬대로254 ,0,0,gs
981,부산 중구 충장대로3 ,0,0,gs
982,부산 금정구 오륜대로51,0,0,gs
983,부산 중구 동영로64번길21,0,0,gs
984,부산 영도구 해양로12 ,0,0,gs
985,부산 금정구 회동동개좌로 264,0,0,gs
986,부산 부산진구 동평로193 ,0,0,gs
987,부산 부산진구 백양순환로144,0,0,gs
988,부산 부산진구 새싹로30 ,0,0,gs
989,부산 부산진구 서면문화로44-1,0,0,gs
990,부산 부산진구 동천로117 ,0,0,gs
991,부산 해운대구 좌동순환로237,0,0,gs
992,부산 중구 비프광장로30 ,0,0,gs
993,부산 사상구 낙동대로910 ,0,0,gs
994,부산 사상구 백양대로526,0,0,gs
995,부산 사상구 광장로88,0,0,gs
996,부산 사상구 학감대로260,0,0,gs
997,부산 사상구 사상로211번길51,0,0,gs
998,부산 사상구 대동로242 ,0,0,gs
999,부산 사상구 엄궁로71,0,0,gs
1000,부산 사상구 사상로164 ,0,0,gs
1001,부산 사상구 모덕로51 ,0,0,gs
1002,부산 사상구 사상로531번길12 ,0,0,gs
1003,부산 사상구 광장로20번길13,0,0,gs
1004,부산 사상구 덕상로112,0,0,gs
1005,부산 사상구 광장로54,0,0,gs
1006,부산 동래구 석사북로51,0,0,gs
1007,부산 동래구 아시아드대로188 ,0,0,gs
1008,부산 동래구 아시아드대로231번길52 ,0,0,gs
1009,부산 동래구 여고로51번길48 ,0,0,gs
1010,부산 동래구 미남로102,0,0,gs
1011,부산 동래구 사직로8,0,0,gs
1012,부산 동래구 사직북로37 ,0,0,gs
1013,부산 동래구 사직로70번길76 ,0,0,gs
1014,부산 동래구 아시아드대로154번길88 ,0,0,gs
1015,부산 사하구 괴정로258,0,0,gs
1016,부산 사하구 감천항로187,0,0,gs
1017,부산 사하구 낙동대로436번길48 ,0,0,gs
1018,부산 사하구 낙동대로302번길3 ,0,0,gs
1019,부산 사하구 낙동대로267,0,0,gs
1020,부산 사하구 장평로303,0,0,gs
1021,부산 사하구 장평로17,0,0,gs
1022,부산 사하구 감천로55 ,0,0,gs
1023,부산 사하구 비봉로93,0,0,gs
1024,부산 사상구 모덕로32 ,0,0,gs
1025,부산 사상구 낙동대로1228 ,0,0,gs
1026,부산 동래구 충렬대로51 ,0,0,gs
1027,부산 서구 대티로170 ,0,0,gs
1028,부산 사하구 낙동대로457번길27,0,0,gs
1029,부산 서구 구덕로285번길24-1,0,0,gs
1030,부산 서구 충무대로158,0,0,gs
1031,부산 서구 충무시장길19 ,0,0,gs
1032,부산 서구 구덕로148번길1 ,0,0,gs
1033,부산 서구 구덕로120-1 ,0,0,gs
1034,부산 서구 부용로39-5,0,0,gs
1035,부산 서구 대영로45번길102 ,0,0,gs
1036,부산 금정구 서동로194 ,0,0,gs
1037,부산 금정구 서동로105,0,0,gs
1038,부산 금정구 서부로37,0,0,gs
1039,부산 금정구 서동로164,0,0,gs
1040,부산 금정구 반송로355 ,0,0,gs
1041,부산 금정구 서동로178,0,0,gs
1042,부산 금정구 서동로175번길25-4,0,0,gs
1043,부산 부산진구 중앙대로686,0,0,gs
1044,부산 부산진구 중앙대로713 ,0,0,gs
1045,부산 부산진구 서전로38번길65,0,0,gs
1046,부산 부산진구 동평로162,0,0,gs
1047,부산 부산진구 동천로10-1 ,0,0,gs
1048,부산 부산진구 가야대로773-3,0,0,gs
1049,부산 부산진구 중앙대로691번길28,0,0,gs
1050,부산 부산진구 부전로43,0,0,gs
1051,부산 부산진구 부전로95번길6,0,0,gs
1052,부산 부산진구 새싹로14번길13,0,0,gs
1053,부산 부산진구 부전로66번길10,0,0,gs
1054,부산 부산진구 동성로50,0,0,gs
1055,부산 부산진구 황령대로9 ,0,0,gs
1056,부산 부산진구 중앙대로777,0,0,gs
1057,부산 부산진구 신천대로62번길34,0,0,gs
1058,부산 부산진구 중앙대로680번길45-9,0,0,gs
1059,부산 부산진구 중앙대로712-1 ,0,0,gs
1060,부산 부산진구 서면로19-1,0,0,gs
1061,부산 부산진구 서전로35,0,0,gs
1062,부산 부산진구 중앙대로680번길21,0,0,gs
1063,부산 부산진구 부전로48 ,0,0,gs
1064,부산 부산진구 부전로95번길29,0,0,gs
1065,부산 남구 못골로12번길29 ,0,0,gs
1066,부산 북구 낙동대로1780번길15,0,0,gs
1067,부산 해운대구 센텀중앙로78,0,0,gs
1068,부산 해운대구 해운대로76번길40,0,0,gs
1069,부산 해운대구 센텀2로33,0,0,gs
1070,부산 해운대구 해운대로61번가길6,0,0,gs
1071,부산 수영구 수영로677,0,0,gs
1072,부산 해운대구 센텀중앙로97,0,0,gs
1073,부산 해운대구 해운대로394번길17,0,0,gs
1074,부산 해운대구 해운대로76번길55,0,0,gs
1075,부산 해운대구 해운대로469번길190,0,0,gs
1076,부산 해운대구 센텀3로20,0,0,gs
1077,부산 서구 송도해변로113 ,0,0,gs
1078,부산 서구 충무대로34번길47,0,0,gs
1079,부산 해운대구 송정중앙로25 ,0,0,gs
1080,부산 해운대구 송정광어골로24 ,0,0,gs
1081,부산 해운대구 송정해변로8-4,0,0,gs
1082,부산 해운대구 송정중앙로39번길2-1,0,0,gs
1083,부산 수영구 감포로15-1,0,0,gs
1084,부산 수영구 수미로14번길39-1 ,0,0,gs
1085,부산 수영구 광서로16번길3,0,0,gs
1086,부산 수영구 광서로36 ,0,0,gs
1087,부산 수영구 수영로702번길18,0,0,gs
1088,부산 수영구 광일로63,0,0,gs
1089,부산 수영구 무학로21번길89 ,0,0,gs
1090,부산 수영구 망미번영로86-1 ,0,0,gs
1091,부산 수영구 수영로666번길6,0,0,gs
1092,부산 수영구 민락동778 센텀비스타1차 상가 B108호,0,0,gs
1093,부산 수영구 감포로100,0,0,gs
1094,부산 수영구 수영로707,0,0,gs
1095,부산 수영구 수영로611번길13 ,0,0,gs
1096,부산 동구 수정서로8 ,0,0,gs
1097,부산 강서구 빌리지길21 ,0,0,gs
1098,부산 사하구 낙동대로550번길5,0,0,gs
1099,부산 부산진구 백양대로302,0,0,gs
1100,부산 사상구 백양대로700번길140,0,0,gs
1101,부산 강서구 명지국제7로38,0,0,gs
1102,부산 사상구 백양대로887,0,0,gs
1103,부산 남구 신선로309-1,0,0,gs
1104,부산 중구 광복중앙로19-1 ,0,0,gs
1105,부산 사하구 하신번영로151번길40,0,0,gs
1106,부산 사하구 하신번영로191-1 ,0,0,gs
1107,부산 사하구 신산로195,0,0,gs
1108,부산 사하구 하신번영로169,0,0,gs
1109,부산 강서구 신호산단4로68 ,0,0,gs
1110,부산 강서구 신호산단5로31 ,0,0,gs
1111,부산 해운대구 해운대해변로287,0,0,gs
1112,부산 해운대구 마린시티3로51,0,0,gs
1113,부산 동구 중앙대로214번길7-8,0,0,gs
1114,부산 연제구 종합운동장로28번길7,0,0,gs
1115,부산 동래구 시실로49,0,0,gs
1116,부산 동래구 충렬대로459번길40 ,0,0,gs
1117,부산 동래구 연안로74 ,0,0,gs
1118,부산 동래구 안연로84 ,0,0,gs
1119,부산 동래구 충렬대로428번길62,0,0,gs
1120,부산 동래구 명안로18번길3 ,0,0,gs
1121,부산 동래구 충렬대로457번길72,0,0,gs
1122,부산 부산진구 연수로6-1 ,0,0,gs
1123,부산 부산진구 중앙대로993 ,0,0,gs
1124,부산 부산진구 거제대로26 ,0,0,gs
1125,부산 부산진구 연수로54,0,0,gs
1126,부산 부산진구 동평로420,0,0,gs
1127,부산 부산진구 중앙대로910번길13 ,0,0,gs
1128,부산 부산진구 중앙대로970번길10 ,0,0,gs
1129,부산 부산진구 중앙대로895,0,0,gs
1130,부산 부산진구 거제대로48번길13 ,0,0,gs
1131,부산 부산진구 연수로11번길15,0,0,gs
1132,부산 부산진구 진남로583-1 ,0,0,gs
1133,부산 부산진구 양성로95,0,0,gs
1134,부산 사상구 낙동대로751,0,0,gs
1135,부산 사상구 낙동대로790 ,0,0,gs
1136,부산 사하구 낙동대로549번길17,0,0,gs
1137,부산 연제구 중앙대로1124번길15,0,0,gs
1138,부산 연제구 과정로171 ,0,0,gs
1139,부산 연제구 연수로130,0,0,gs
1140,부산 연제구 안연로33,0,0,gs
1141,부산 연제구 금련로7,0,0,gs
1142,부산 연제구 연제로30,0,0,gs
1143,부산 연제구 월드컵대로152,0,0,gs
1144,부산 연제구 과정로191번가길31 ,0,0,gs
1145,부산 연제구 중앙천로37 ,0,0,gs
1146,부산 연제구 신촌로30 ,0,0,gs
1147,부산 연제구 과정로76 ,0,0,gs
1148,부산 연제구 쌍미천로58,0,0,gs
1149,부산 연제구 과정로343번길14,0,0,gs
1150,부산 연제구 고분로13번길54 ,0,0,gs
1151,부산 연제구 거제천로230번길70,0,0,gs
1152,부산 연제구 고분로8,0,0,gs
1153,부산 연제구 거제천로230번길71,0,0,gs
1154,부산 연제구 토곡남로16 ,0,0,gs
1155,부산 연제구 고분로235,0,0,gs
1156,부산 연제구 중앙대로1054번길28,0,0,gs
1157,부산 연제구 안연로8 ,0,0,gs
1158,부산 연제구 고분로116 ,0,0,gs
1159,부산 연제구 봉수로2,0,0,gs
1160,부산 연제구 봉수로25,0,0,gs
1161,부산 연제구 월드컵대로74 ,0,0,gs
1162,부산 연제구 반송로80,0,0,gs
1163,부산 연제구 중앙천로19번길50 ,0,0,gs
1164,부산 연제구 세병로68,0,0,gs
1165,부산 연제구 시청로12,0,0,gs
1166,부산 연제구 연제로7,0,0,gs
1167,부산 부산진구 동평로221 ,0,0,gs
1168,부산 영도구 개나리길1,0,0,gs
1169,부산 영도구 남항서로70번길101,0,0,gs
1170,부산 영도구 대교로14번길2,0,0,gs
1171,부산 영도구 태종로99번길22 ,0,0,gs
1172,부산 영도구 봉래길105,0,0,gs
1173,부산 영도구 절영로93번길48,0,0,gs
1174,부산 영도구 태종로107,0,0,gs
1175,부산 영도구 남항서로80 ,0,0,gs
1176,부산 영도구 동삼로47 ,0,0,gs
1177,부산 영도구 절영로448,0,0,gs
1178,부산 영도구 해양로128 ,0,0,gs
1179,부산 영도구 태종로801,0,0,gs
1180,부산 영도구 태종로768,0,0,gs
1181,부산 영도구 태종로232,0,0,gs
1182,부산 남구 오륙도로85,0,0,gs
1183,부산 북구 만덕고개길64,0,0,gs
1184,부산 기장군 기장읍시랑리 392-1번지,0,0,gs
1185,부산 동래구 차밭골로8,0,0,gs
1186,부산 금정구 식물원로9번길43 ,0,0,gs
1187,부산 동래구 금강로124번길25 ,0,0,gs
1188,부산 동래구 중앙대로1367번길40 ,0,0,gs
1189,부산 동래구 쇠미로235번길9,0,0,gs
1190,부산 금정구 금샘로476-1 ,0,0,gs
1191,부산 남구 신선로393-9 ,0,0,gs
1192,부산 남구 동명로26,0,0,gs
1193,부산 남구 용호로42번길56 ,0,0,gs
1194,부산 남구 용주로6번길66,0,0,gs
1195,부산 남구 동명로144,0,0,gs
1196,부산 남구 동명로129-2,0,0,gs
1197,부산 해운대구 해운대로435 ,0,0,gs
1198,부산 남구 우암로154번길8 ,0,0,gs
1199,부산 남구 우암로154번길60 ,0,0,gs
1200,부산 남구 유엔로120번길43,0,0,gs
1201,부산 금정구 중앙대로1841번길23 ,0,0,gs
1202,부산 남구 이기대공원로12번길1,0,0,gs
1203,부산 서구 원양로125,0,0,gs
1204,부산 기장군 일광면 해빛5로14,0,0,gs
1205,부산 기장군 일광면 일광로113,0,0,gs
1206,부산 기장군 일광면 일광로700,0,0,gs
1207,부산 기장군 일광면 해빛2로21,0,0,gs
1208,부산 기장군 일광면 기장해안로1318,0,0,gs
1209,부산 기장군 일광면 이천10길37,0,0,gs
1210,부산 중구 자갈치로74,0,0,gs
1211,부산 중구 구덕로84번길7,0,0,gs
1212,부산 중구 자갈치로47번길5 ,0,0,gs
1213,부산 사하구 하신중앙로22번길38,0,0,gs
1214,부산 사하구 장림로118,0,0,gs
1215,부산 사하구 하신중앙로12,0,0,gs
1216,부산 사하구 장평로41번길19,0,0,gs
1217,부산 사하구 장림번영로32,0,0,gs
1218,부산 사하구 장평로133 ,0,0,gs
1219,부산 사하구 장평로121 ,0,0,gs
1220,부산 해운대구 양운로42번길11,0,0,gs
1221,부산 기장군 장안읍 월내1길22-9 ,0,0,gs
1222,부산 금정구 금정로20,0,0,gs
1223,부산 금정구 식물원로27 ,0,0,gs
1224,부산 금정구 부산대학로64번길60 ,0,0,gs
1225,부산 해운대구 해운대로81번길84 ,0,0,gs
1226,부산 해운대구 해운대로177번길20,0,0,gs
1227,부산 해운대구 재송1로57,0,0,gs
1228,부산 해운대구 재반로42번길22,0,0,gs
1229,부산 해운대구 재반로62 ,0,0,gs
1230,부산 해운대구 해운대로143번길20,0,0,gs
1231,부산 해운대구 재반로84번길80,0,0,gs
1232,부산 부산진구 중앙대로862,0,0,gs
1233,부산 부산진구 동성로82,0,0,gs
1234,부산 부산진구 동천로72,0,0,gs
1235,부산 부산진구 서전로47번길59,0,0,gs
1236,부산 기장군 정관읍 산단4로39,0,0,gs
1237,부산 기장군 정관면 산단4로1,0,0,gs
1238,부산 기장군 정관면 정관8로28 ,0,0,gs
1239,부산 기장군 정관면 산단7로8-12,0,0,gs
1240,부산 기장군 정관읍 모전1길9,0,0,gs
1241,부산 기장군 정관면 정관4로24,0,0,gs
1242,부산 기장군 정관면 구연방곡로83 ,0,0,gs
1243,부산 기장군 정관읍 정관산업로1135,0,0,gs
1244,부산 기장군 정관읍 구연로19,0,0,gs
1245,부산 기장군 정관면 모전로88,0,0,gs
1246,부산 기장군 정관읍 정관로716 ,0,0,gs
1247,부산 기장군 정관면 구연방곡로9,0,0,gs
1248,부산 기장군 정관면정관7로 17-3,0,0,gs
1249,부산 기장군 정관면 가동길8 ,0,0,gs
1250,부산 기장군 정관읍 정관1로18,0,0,gs
1251,부산 기장군 정관면 정관로350 ,0,0,gs
1252,부산 기장군 정관읍 정관로495,0,0,gs
1253,부산 기장군 정관면 정관로545,0,0,gs
1254,부산 기장군 정관읍 산단6로33-8,0,0,gs
1255,부산 기장군 정관읍 정관1로51,0,0,gs
1256,부산 동구 조방로49번길18,0,0,gs
1257,부산 해운대구 좌동로98,0,0,gs
1258,부산 해운대구 좌동순환로99번길6,0,0,gs
1259,부산 해운대구 좌동로53번길24 ,0,0,gs
1260,부산 해운대구 세실로174,0,0,gs
1261,부산 해운대구 좌동순환로299번길22,0,0,gs
1262,부산 해운대구 대천로38,0,0,gs
1263,부산 해운대구 해운대로789 ,0,0,gs
1264,부산 해운대구 좌동순환로280,0,0,gs
1265,부산 기장군 장안읍 좌천로47 ,0,0,gs
1266,부산 동구 자성로8번길4-5,0,0,gs
1267,부산 사상구 주례로7,0,0,gs
1268,부산 사상구 주례로101 ,0,0,gs
1269,부산 사상구 동주로24 ,0,0,gs
1270,부산 사상구 가야대로330번길67 ,0,0,gs
1271,부산 사상구 진사로42 ,0,0,gs
1272,부산 해운대구 좌동순환로468번길11,0,0,gs
1273,부산 중구 중앙대로31 ,0,0,gs
1274,부산 중구 중앙대로81,0,0,gs
1275,부산 강서구 과학산단2로20번길2 ,0,0,gs
1276,부산 강서구 과학산단로349 ,0,0,gs
1277,부산 강서구 과학산단2로20번길35,0,0,gs
1278,부산 부산진구 동천로34 ,0,0,gs
1279,부산 금정구 청룡로56,0,0,gs
1280,부산 해운대구 청사포로128번길6 ,0,0,gs
1281,부산 영도구 청학남로29번길36 ,0,0,gs
1282,부산 동구 중앙대로226번길3-8,0,0,gs
1283,부산 동구 초량로40번길2 ,0,0,gs
1284,부산 동구 중앙대로320번길3-2,0,0,gs
1285,부산 동구 고관로13번길46,0,0,gs
1286,부산 동구 중앙대로195번가길3 ,0,0,gs
1287,부산 부산진구 월드컵대로472번길70,0,0,gs
1288,부산 부산진구 초읍천로108번길20,0,0,gs
1289,부산 부산진구 새싹로207-21 ,0,0,gs
1290,부산 기장군 일광면 문오성길485-5,0,0,gs
1291,부산 중구 중앙동4가중앙대로 114,0,0,gs
1292,부산 수영구 민락수변로17번길36,0,0,gs
1293,부산 연제구 과정로191번길39,0,0,gs
1294,부산 서구 구덕로186번길5 ,0,0,gs
1295,부산 서구 까치고개로245번길17-19 ,0,0,gs
1296,부산 해운대구 센텀동로9,0,0,gs
1297,부산 해운대구 해운대해변로298번길9,0,0,gs
1298,부산 남구 홍곡로360,0,0,gs
1299,부산광역시 해운대구 마린시티2로38,0,0,gs
1300,부산 해운대구 해운대해변로298번길24,0,0,gs
1301,부산 해운대구 센텀중앙로60,0,0,gs
1302,부산 해운대구 해운대해변로298번길29,0,0,gs
1303,부산 해운대구 센텀1로17,0,0,gs
1304,부산 사하구 다대로311 ,0,0,gs
1305,부산 사하구 하신번영로312번길23,0,0,gs
1306,부산 사하구 하신번영로405,0,0,gs
1307,부산 사하구 낙동남로1389번길9 ,0,0,gs
1308,부산 사하구 하신중앙로296 ,0,0,gs
1309,부산 사하구 동매로117,0,0,gs
1310,부산 사하구 낙동대로520번길1,0,0,gs
1311,부산 사하구 하신중앙로335,0,0,gs
1312,부산 사하구 낙동대로485번길10,0,0,gs
1313,부산 사하구 낙동남로1416,0,0,gs
1314,부산 사하구 제석로6,0,0,gs
1315,부산 사하구 하신중앙로324,0,0,gs
1316,부산 사하구 하신번영로237 ,0,0,gs
1317,부산 사하구 하신번영로266-1 ,0,0,gs
1318,부산 남구 신선로566,0,0,gs
1319,부산 사상구 가야대로176번길24 ,0,0,gs
1320,부산 사상구 학감대로123번길67 ,0,0,gs
1321,부산 영도구 태종로730,0,0,gs
1322,부산 동구 중앙대로514 ,0,0,gs
1323,부산 해운대구 마린시티3로52,0,0,gs
1324,부산 해운대구 청사포로12,0,0,gs
1325,부산 해운대구 구남로10,0,0,gs
1326,부산 해운대구 달맞이길117번나길35 ,0,0,gs
1327,부산 해운대구 재반로208,0,0,gs
1328,부산 기장군 정관읍 병산2로265 ,0,0,gs
1329,부산 해운대구 해운대해변로322,0,0,gs
1330,부산 해운대구 해운대해변로83,0,0,gs
1331,부산 해운대구 달맞이길62번길8-1 ,0,0,gs
1332,부산 해운대구 해운대로608번길13 ,0,0,gs
1333,부산 해운대구 좌동순환로15번길9-8 ,0,0,gs
1334,부산 해운대구 해운대로570번길29,0,0,gs
1335,부산 해운대구 양운로53,0,0,gs
1336,부산 해운대구 좌동순환로412번길5 ,0,0,gs
1337,부산 해운대구 해운대해변로317 ,0,0,gs
1338,부산 해운대구 세실로48,0,0,gs
1339,부산 해운대구 해운대로608번길46,0,0,gs
1340,부산 해운대구 재반로152번길8-7 ,0,0,gs
1341,부산 해운대구 마린시티3로1,0,0,gs
1342,부산 해운대구 해운대해변로209번길8-3,0,0,gs
1343,부산 해운대구 중동2로14 ,0,0,gs
1344,부산 해운대구 우동1로62,0,0,gs
1345,부산 해운대구 중동1로15-2,0,0,gs
1346,부산 해운대구 해운대로123번길32 ,0,0,gs
1347,부산 해운대구 마린시티2로33,0,0,gs
1348,부산 해운대구 해운대해변로197번길18,0,0,gs
1349,부산 해운대구 세실로27번길17,0,0,gs
1350,부산 해운대구 대천로187,0,0,gs
1351,부산 해운대구 구남로22,0,0,gs
1352,부산 동래구 금강공원로2,0,0,gs
1353,부산 해운대구 마린시티1로167,0,0,gs
1354,부산 부산진구 중앙대로912 ,0,0,gs
1355,부산 북구 화명대로94번길45,0,0,gs
1356,부산 북구 금곡대로303번길22,0,0,gs
1357,부산 북구 화명대로40,0,0,gs
1358,부산 북구 용당로14 ,0,0,gs
1359,부산 북구 화명신도시로156,0,0,gs
1360,부산 북구 금곡대로285번길16,0,0,gs
1361,부산 북구 양달로6,0,0,gs
1362,부산 북구 학사로8,0,0,gs
1363,부산 북구 학사로140,0,0,gs
1364,부산 북구 산성로12번길21,0,0,gs
1365,부산 북구 학사로289,0,0,gs
1366,부산 북구 화명신도시로117,0,0,gs
1367,부산 북구 금곡대로303번길80,0,0,gs
1368,부산 북구 금곡대로285번길46,0,0,gs
1369,부산 북구 산성로28,0,0,gs
1370,부산 북구 화명신도시로100,0,0,gs
1371,부산 강서구 화전산단4로6번길14 ,0,0,gs
1372,부산 강서구 화전산단5로132번길42,0,0,gs
1373,부산 강서구 화전산단4로74,0,0,gs
1374,부산 수영구 황령산로7번길4 ,0,0,gs
1375,부산 기장군 일광면 일광로527,0,0,gs
1376,부산 해운대구 좌동순환로433번길30,0,0,gs
1377,부산광역시 강서구 제도로 750,0,0,cu
1378,부산광역시 강서구 미음산단로 9,0,0,cu
1379,부산광역시 강서구 생곡로 26 점포 ,0,0,cu
1380,부산광역시 강서구 녹산동 1492-1번지 1층,0,0,cu
1381,부산광역시 강서구 녹산동 562-4번지,0,0,cu
1382,부산광역시 강서구 대저로274번길 35,0,0,cu
1383,부산광역시 강서구 대저중앙로 353,0,0,cu
1384,부산광역시 강서구 대저중앙로 208 ,0,0,cu
1385,부산광역시 강서구 낙동북로 175 강서LPG충전소 ,0,0,cu
1386,부산광역시 강서구 공항로811번가길 60,0,0,cu
1387,부산광역시 강서구 공항앞길221번길 7,0,0,cu
1388,부산광역시 강서구 유통단지1로 41,0,0,cu
1389,부산광역시 강서구 대저2동 2798-1번지,0,0,cu
1390,부산광역시 강서구 공항진입로 108 ,0,0,cu
1391,부산광역시 강서구 경전철로 34,0,0,cu
1392,부산광역시 강서구 대저동서로 229 ,0,0,cu
1393,부산광역시 강서구 맥도강변길 905 ,0,0,cu
1394,부산광역시 강서구 맥도길 161 ,0,0,cu
1395,부산광역시 강서구 대저2동 2806-1번지,0,0,cu
1396,부산광역시 강서구 공항로569번길 22 ,0,0,cu
1397,부산광역시 강서구 유통단지1로 50,0,0,cu
1398,부산광역시 강서구 동선1길 124 ,0,0,cu
1399,부산광역시 강서구 명지오션시티11로 22,0,0,cu
1400,부산광역시 강서구 명지오션시티4로 60,0,0,cu
1401,부산광역시 강서구 명지동 1746-2번지,0,0,cu
1402,부산광역시 강서구 명지국제11로 51,0,0,cu
1403,부산광역시 강서구 명지동 1866-9번지 1층,0,0,cu
1404,부산광역시 강서구 명지동 1649-2번지,0,0,cu
1405,부산광역시 강서구 명지동 3404번지 1층,0,0,cu
1406,부산광역시 강서구 명지동 2157-3번지 1층 1동 1호,0,0,cu
1407,부산광역시 강서구 명지국제8로 240,0,0,cu
1408,부산광역시 강서구 명지동 1863-2번지,0,0,cu
1409,부산광역시 강서구 명지국제7로 133,0,0,cu
1410,부산광역시 강서구 명지동 2211번지,0,0,cu
1411,부산광역시 강서구 명지동 1094-4번지 1층,0,0,cu
1412,부산광역시 강서구 명지동 3432-3번지,0,0,cu
1413,부산광역시 강서구 명지동 3479-1,0,0,cu
1414,부산광역시 강서구 명지오션시티8로34번길 2,0,0,cu
1415,부산광역시 강서구 명지국제5로 90 ,0,0,cu
1416,부산광역시 강서구 명지오션시티11로 51,0,0,cu
1417,부산광역시 강서구 명지오션시티10로 16 ,0,0,cu
1418,부산광역시 강서구 명지오션시티6로 33 엘크루블루오션 C2동 B114호 1층,0,0,cu
1419,부산광역시 강서구 가락대로961번길 54,0,0,cu
1420,부산광역시 강서구 범방3로 76,0,0,cu
1421,부산광역시 강서구 신항남로 330 ,0,0,cu
1422,부산광역시 강서구 녹산산단232로 38-25,0,0,cu
1423,부산광역시 강서구 녹산산단335로 24-8,0,0,cu
1424,부산광역시 강서구 녹산산단335로 12-7 태흥빌딩 ,0,0,cu
1425,부산광역시 강서구 신호산단2로 33,0,0,cu
1426,부산광역시 강서구 신호산단1로 76,0,0,cu
1427,부산광역시 강서구 신호산단1로 215,0,0,cu
1428,부산광역시 강서구 신호산단1로 124,0,0,cu
1429,부산광역시 강서구 신호산단4로 27,0,0,cu
1430,부산광역시 강서구 신호산단5로 61,0,0,cu
1431,부산광역시 강서구 호계로 23 ,0,0,cu
1432,부산광역시 강서구 과학산단로306번길 10 ,0,0,cu
1433,부산광역시 강서구 과학산단2로20번길 22,0,0,cu
1434,부산광역시 강서구 과학산단2로3번길 56 ,0,0,cu
1435,부산광역시 강서구 과학산단2로20번길 69 지사금강펜테리움,0,0,cu
1436,부산광역시 강서구 거가대로 2571,0,0,cu
1437,부산광역시 강서구 가덕해안로 761 ,0,0,cu
1438,부산광역시 금정구 금단로 33,0,0,cu
1439,부산광역시 금정구 금강로 494,0,0,cu
1440,부산광역시 금정구 구서동 201-9번지,0,0,cu
1441,부산광역시 금정구 금정로233번길 81,0,0,cu
1442,부산광역시 금정구 수림로72번길 134,0,0,cu
1443,부산광역시 금정구 중앙대로1930번길 11,0,0,cu
1444,부산광역시 금정구 구서중앙로44번길 32,0,0,cu
1445,부산광역시 금정구 금강로647번길 46 ,0,0,cu
1446,부산광역시 금정구 남산동 140-1번지,0,0,cu
1447,부산광역시 금정구 범어천로38번길 4,0,0,cu
1448,부산광역시 금정구 팔송로39번길 82,0,0,cu
1449,부산광역시 금정구 남산로 11 ,0,0,cu
1450,부산광역시 금정구 학산로 1,0,0,cu
1451,부산광역시 금정구 범어천로 14,0,0,cu
1452,부산광역시 금정구 금강로633번길 49 ,0,0,cu
1453,부산광역시 금정구 금샘로485번길 65 부산외국어대학교 ,0,0,cu
1454,부산광역시 금정구 중앙대로1985번길 33 ,0,0,cu
1455,부산광역시 금정구 체육공원로 601 1층 1동,0,0,cu
1456,부산광역시 금정구 금정도서관로 108 영락공원 ,0,0,cu
1457,부산광역시 금정구 무학송로 82 ,0,0,cu
1458,부산광역시 금정구 중앙대로1778번길 37,0,0,cu
1459,부산광역시 금정구 부곡로 28,0,0,cu
1460,부산광역시 금정구 부곡로126번길 20,0,0,cu
1461,부산광역시 금정구 수림로20번길 33,0,0,cu
1462,부산광역시 금정구 중앙대로1667번길 8,0,0,cu
1463,부산광역시 금정구 중앙대로1719번길 37,0,0,cu
1464,부산광역시 금정구 동현로 50,0,0,cu
1465,부산광역시 금정구 부곡동 267-6번지,0,0,cu
1466,부산광역시 금정구 수림로 25,0,0,cu
1467,부산광역시 금정구 서곡로34번길 72 ,0,0,cu
1468,부산광역시 금정구 금사로 15,0,0,cu
1469,부산광역시 금정구 두실로15번길 90 ,0,0,cu
1470,부산광역시 금정구 서동로 131 ,0,0,cu
1471,부산광역시 금정구 개좌로 33,0,0,cu
1472,부산광역시 금정구 식물원로 64 ,0,0,cu
1473,부산광역시 금정구 수림로72번길 21,0,0,cu
1474,부산광역시 금정구 금강로321번길 61,0,0,cu
