address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,floor,year_of_construction,type
부산광역시 사상구 주례동,166-100,전세,19.02,7500,0,2,2021,officetel
부산광역시 사상구 주례동,74-1,전세,27.11,11000,0,3,2020,officetel
부산광역시 사상구 주례동,74-1,전세,27.11,10000,0,3,2020,officetel
부산광역시 사상구 주례동,57-17,전세,70.13,18000,0,3,2018,officetel
부산광역시 사상구 주례동,57-17,전세,70.13,22000,0,15,2018,officetel
부산광역시 사상구 주례동,57-17,전세,70.13,20000,0,5,2018,officetel
부산광역시 사상구 주례동,57-17,전세,70.13,17850,0,8,2018,officetel
부산광역시 사상구 주례동,57-17,전세,70.13,20000,0,9,2018,officetel
부산광역시 사상구 주례동,57-17,전세,70.13,22000,0,11,2018,officetel
부산광역시 사상구 주례동,57-17,전세,70.13,20000,0,3,2018,officetel
부산광역시 사상구 주례동,54-185,전세,25.96,5000,0,6,2013,officetel
부산광역시 사상구 학장동,433-2,월세,25.53,1000,38,3,2015,officetel
부산광역시 사상구 학장동,433-2,월세,29.44,3000,30,1,2015,officetel
부산광역시 사상구 학장동,610,월세,19.15,300,26,2,2004,officetel
부산광역시 사상구 학장동,610,월세,19.15,500,25,4,2004,officetel
부산광역시 사하구 괴정동,571-43,월세,22.08,300,29,4,2013,officetel
부산광역시 사하구 괴정동,554-1,전세,47.25,12500,0,4,2017,officetel
부산광역시 사하구 괴정동,554-1,전세,53.14,14000,0,5,2017,officetel
부산광역시 사하구 괴정동,945-6,월세,22.57,500,50,5,2019,officetel
부산광역시 사하구 괴정동,945-6,전세,22.57,9000,0,5,2019,officetel
부산광역시 사하구 괴정동,945-6,전세,22.57,8000,0,6,2019,officetel
부산광역시 사하구 괴정동,945-6,전세,22.36,9000,0,4,2019,officetel
부산광역시 사하구 괴정동,945-6,월세,22.57,2000,40,4,2019,officetel
부산광역시 사하구 괴정동,945-6,월세,22.36,2000,35,7,2019,officetel
부산광역시 사하구 괴정동,945-6,전세,22.57,9000,0,7,2019,officetel
부산광역시 사하구 괴정동,553-8,월세,79.02,1500,54,4,2015,officetel
부산광역시 사하구 괴정동,1120-1,전세,27.58,6500,0,5,2007,officetel
부산광역시 사하구 괴정동,1120-1,월세,33.17,500,25,4,2007,officetel
부산광역시 사하구 괴정동,1120-1,전세,27.58,7000,0,2,2007,officetel
부산광역시 사하구 괴정동,1120-1,전세,27.58,7000,0,6,2007,officetel
부산광역시 사하구 괴정동,1120-1,전세,27.58,7000,0,2,2007,officetel
부산광역시 사하구 괴정동,1120-1,전세,33.17,7000,0,6,2007,officetel
부산광역시 사하구 괴정동,1120-1,전세,33.17,10000,0,5,2007,officetel
부산광역시 사하구 괴정동,263-1,월세,29.96,2000,45,13,2017,officetel
부산광역시 사하구 괴정동,263-1,전세,54.34,16200,0,8,2017,officetel
부산광역시 사하구 괴정동,263-1,월세,54.34,2000,57,9,2017,officetel
부산광역시 사하구 괴정동,952-1,전세,58.26,14500,0,8,2016,officetel
부산광역시 사하구 괴정동,952-1,전세,58.26,15000,0,4,2016,officetel
부산광역시 사하구 괴정동,952-1,전세,60.55,15000,0,15,2016,officetel
부산광역시 사하구 괴정동,952-1,전세,58.26,15000,0,14,2016,officetel
부산광역시 사하구 괴정동,952-1,전세,58.26,16270,0,16,2016,officetel
부산광역시 사하구 괴정동,952-1,전세,60.55,17000,0,10,2016,officetel
부산광역시 사하구 괴정동,952-1,월세,58.26,2000,50,7,2016,officetel
부산광역시 사하구 괴정동,952-1,월세,55.97,2000,55,2,2016,officetel
부산광역시 사하구 괴정동,952-1,월세,60.55,1000,60,3,2016,officetel
부산광역시 사하구 괴정동,952-1,전세,55.97,15500,0,14,2016,officetel
부산광역시 사하구 괴정동,952-1,월세,55.97,5000,40,18,2016,officetel
부산광역시 사하구 괴정동,952-1,전세,55.97,16000,0,13,2016,officetel
부산광역시 사하구 괴정동,306-1,전세,59.27,17000,0,2,,officetel
부산광역시 사하구 괴정동,323-1,월세,17.68,5000,13,8,2019,officetel
부산광역시 사하구 괴정동,323-1,전세,61.59,22000,0,10,2019,officetel
부산광역시 사하구 괴정동,956,월세,54.1,1000,35,2,2003,officetel
부산광역시 사하구 괴정동,395-2,전세,28.64,6300,0,6,2019,officetel
부산광역시 사하구 괴정동,381-3,전세,60.3,18000,0,6,2019,officetel
부산광역시 사하구 괴정동,381-3,전세,65.84,16200,0,7,2019,officetel
부산광역시 사하구 괴정동,932-3,전세,50.7,16000,0,14,2017,officetel
부산광역시 사하구 괴정동,958-19,전세,27.19,10000,0,8,2016,officetel
부산광역시 사하구 괴정동,551-36,전세,27.53,9000,0,8,2016,officetel
부산광역시 사하구 괴정동,551-36,전세,70.56,14000,0,7,2016,officetel
부산광역시 사하구 괴정동,331-30,월세,17.7,500,23,2,2010,officetel
부산광역시 사하구 괴정동,515-1,월세,24.76,1000,10,1,2003,officetel
부산광역시 사하구 다대동,849-1,전세,71.55,16000,0,3,2017,officetel
부산광역시 사하구 다대동,869,전세,59.07,12000,0,9,2016,officetel
부산광역시 사하구 다대동,871,전세,88.29,11000,0,2,2015,officetel
부산광역시 사하구 당리동,33-35,전세,57.5,11000,0,5,2019,officetel
부산광역시 사하구 당리동,337-9,전세,78.5,20000,0,9,2015,officetel
부산광역시 사하구 당리동,337-9,월세,73.1,11000,30,5,2015,officetel
부산광역시 사하구 당리동,317-55,월세,23.45,300,38,6,,officetel
부산광역시 사하구 당리동,317-113,월세,19.58,4500,10,10,2018,officetel
부산광역시 사하구 당리동,317-113,월세,21.35,1000,43,8,2018,officetel
부산광역시 사하구 당리동,317-113,전세,29.91,9000,0,9,2018,officetel
부산광역시 사하구 당리동,317-113,전세,29.91,9000,0,9,2018,officetel
부산광역시 사하구 당리동,317-113,전세,23.86,6000,0,9,2018,officetel
부산광역시 사하구 당리동,341-7,월세,17.07,500,43,6,2020,officetel
부산광역시 사하구 당리동,341-7,월세,17.07,2000,28,11,2020,officetel
부산광역시 사하구 당리동,341-7,전세,17.43,6500,0,7,2020,officetel
부산광역시 사하구 당리동,341-7,월세,17.07,2000,26,8,2020,officetel
부산광역시 사하구 당리동,341-7,월세,17.07,1000,33,11,2020,officetel
부산광역시 사하구 당리동,341-7,전세,17.07,6500,0,10,2020,officetel
부산광역시 사하구 당리동,341-7,전세,17.07,6500,0,6,2020,officetel
부산광역시 사하구 당리동,341-7,월세,17.07,500,40,13,2020,officetel
부산광역시 사하구 당리동,341-7,전세,17.07,6500,0,12,2020,officetel
부산광역시 사하구 당리동,341-7,전세,17.07,6500,0,12,2020,officetel
부산광역시 사하구 당리동,341-7,전세,17.07,6500,0,6,2020,officetel
부산광역시 사하구 당리동,341-7,전세,17.07,6500,0,6,2020,officetel
부산광역시 사하구 당리동,341-7,전세,17.07,6500,0,7,2020,officetel
부산광역시 사하구 당리동,341-7,전세,17.07,6500,0,9,2020,officetel
부산광역시 사하구 당리동,341-15,전세,84.99,19000,0,10,2012,officetel
부산광역시 사하구 당리동,341-15,전세,69.89,15500,0,6,2012,officetel
부산광역시 사하구 당리동,325-19,월세,16.99,300,33,11,2017,officetel
부산광역시 사하구 당리동,325-19,월세,16.99,300,30,9,2017,officetel
부산광역시 사하구 당리동,325-19,전세,16.99,6000,0,5,2017,officetel
부산광역시 사하구 당리동,325-19,월세,16.99,500,35,8,2017,officetel
부산광역시 사하구 당리동,325-19,전세,16.99,5500,0,4,2017,officetel
부산광역시 사하구 당리동,325-19,월세,16.99,300,35,12,2017,officetel
부산광역시 사하구 당리동,325-19,전세,16.99,5000,0,3,2017,officetel
부산광역시 사하구 당리동,325-19,전세,16.99,5000,0,6,2017,officetel
부산광역시 사하구 당리동,325-19,월세,16.99,500,32,7,2017,officetel
부산광역시 사하구 당리동,325-19,월세,16.99,1000,28,6,2017,officetel
부산광역시 사하구 당리동,325-19,월세,16.99,1000,27,8,2017,officetel
부산광역시 사하구 신평동,445,전세,40.39,10000,0,4,2015,officetel
부산광역시 사하구 신평동,445,월세,22.97,1500,25,2,2015,officetel
부산광역시 사하구 신평동,445,월세,22.97,1000,30,6,2015,officetel
부산광역시 사하구 신평동,445,전세,26.62,5000,0,2,2015,officetel
부산광역시 사하구 신평동,445,월세,26.62,300,40,2,2015,officetel
부산광역시 사하구 신평동,445,월세,26.62,300,40,2,2015,officetel
부산광역시 사하구 신평동,445,전세,40.39,12000,0,7,2015,officetel
부산광역시 사하구 신평동,445,월세,40.39,1500,47,4,2015,officetel
부산광역시 사하구 신평동,445,전세,30.84,8000,0,8,2015,officetel
부산광역시 사하구 신평동,445,전세,26.62,7500,0,2,2015,officetel
부산광역시 사하구 신평동,445,전세,40.39,12000,0,10,2015,officetel
부산광역시 사하구 신평동,445,월세,30.84,2000,35,8,2015,officetel
부산광역시 사하구 신평동,445,전세,30.84,8000,0,10,2015,officetel
부산광역시 사하구 신평동,445,월세,40.39,2000,30,4,2015,officetel
부산광역시 사하구 신평동,445,월세,40.39,1000,55,10,2015,officetel
부산광역시 사하구 신평동,445,전세,40.39,12000,0,10,2015,officetel
부산광역시 사하구 신평동,445,전세,40.39,12000,0,3,2015,officetel
부산광역시 사하구 신평동,445,월세,30.84,2000,35,10,2015,officetel
부산광역시 사하구 신평동,445,전세,40.39,11500,0,9,2015,officetel
부산광역시 사하구 신평동,445,월세,40.39,2000,40,5,2015,officetel
부산광역시 사하구 신평동,445,월세,40.39,2000,30,4,2015,officetel
부산광역시 사하구 신평동,445,월세,40.39,2000,40,7,2015,officetel
부산광역시 사하구 신평동,445,전세,40.39,11000,0,9,2015,officetel
부산광역시 사하구 신평동,445,전세,40.39,8000,0,3,2015,officetel
부산광역시 사하구 신평동,445,전세,40.39,11500,0,9,2015,officetel
부산광역시 사하구 신평동,445,월세,40.39,3000,35,3,2015,officetel
부산광역시 사하구 신평동,445,월세,40.39,2000,40,3,2015,officetel
부산광역시 사하구 신평동,445,월세,40.39,2000,40,7,2015,officetel
부산광역시 사하구 신평동,445,월세,22.97,500,32,5,2015,officetel
부산광역시 사하구 신평동,411,전세,84.9,27000,0,23,2019,officetel
부산광역시 사하구 신평동,411,월세,84.9,4000,60,13,2019,officetel
부산광역시 사하구 신평동,411,전세,74.06,25000,0,20,2019,officetel
부산광역시 사하구 신평동,411,월세,74.06,3000,60,26,2019,officetel
부산광역시 사하구 신평동,411,전세,74.06,24000,0,15,2019,officetel
부산광역시 사하구 신평동,411,전세,66.38,22000,0,16,2019,officetel
부산광역시 사하구 신평동,411,전세,84.9,28000,0,9,2019,officetel
부산광역시 사하구 신평동,411,전세,84.9,19120,0,14,2019,officetel
부산광역시 사하구 신평동,411,전세,84.9,19120,0,23,2019,officetel
부산광역시 사하구 신평동,411,월세,74.06,5000,58,25,2019,officetel
부산광역시 사하구 신평동,411,전세,66.38,17850,0,9,2019,officetel
부산광역시 사하구 신평동,411,전세,84.9,19120,0,17,2019,officetel
부산광역시 사하구 신평동,411,월세,74.06,14000,20,2,2019,officetel
부산광역시 사하구 신평동,411,전세,74.06,5500,0,22,2019,officetel
부산광역시 사하구 신평동,309-7,전세,66.29,14500,0,7,2017,officetel
부산광역시 사하구 신평동,309-7,전세,66.29,16500,0,6,2017,officetel
부산광역시 사하구 장림동,77,월세,21.84,2000,25,3,2019,officetel
부산광역시 사하구 장림동,71,월세,29.48,2000,42,5,2022,officetel
부산광역시 사하구 장림동,71,전세,29.48,8000,0,4,2022,officetel
부산광역시 사하구 장림동,71,월세,26.95,1000,40,2,2022,officetel
부산광역시 사하구 장림동,71,전세,29.94,8000,0,4,2022,officetel
부산광역시 사하구 장림동,71,전세,29.48,8000,0,3,2022,officetel
부산광역시 사하구 장림동,71,전세,29.94,8000,0,2,2022,officetel
부산광역시 사하구 장림동,71,전세,29.94,8000,0,2,2022,officetel
부산광역시 사하구 장림동,71,전세,29.94,8000,0,3,2022,officetel
부산광역시 사하구 장림동,193-6,월세,33.54,500,30,2,2004,officetel
부산광역시 사하구 장림동,853-2,월세,82.5,3000,35,9,2014,officetel
부산광역시 사하구 장림동,853-2,전세,82.73,25000,0,6,2014,officetel
부산광역시 사하구 장림동,853-29,월세,83.33,2000,50,8,2014,officetel
부산광역시 사하구 장림동,339-1,월세,67.08,1000,60,13,2019,officetel
부산광역시 사하구 장림동,339-1,전세,60.69,15500,0,11,2019,officetel
부산광역시 사하구 장림동,339-1,월세,65.04,15000,5,8,2019,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,3,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,16,2020,officetel
부산광역시 사하구 장림동,1153,월세,46.91,2000,55,5,2020,officetel
부산광역시 사하구 장림동,1153,월세,46.91,2000,55,3,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,12,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,13500,0,20,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,12,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,11,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,23,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,15500,0,12,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,9,2020,officetel
부산광역시 사하구 장림동,1153,월세,46.91,8000,3,8,2020,officetel
부산광역시 사하구 장림동,1153,월세,46.91,3290,23,6,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,7,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,24,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,16,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,14000,0,26,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,15000,0,27,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,15500,0,7,2020,officetel
부산광역시 사하구 장림동,1153,전세,46.91,13500,0,13,2020,officetel
부산광역시 사하구 장림동,340-8,전세,35.48,9500,0,5,2017,officetel
부산광역시 사하구 장림동,340-8,월세,22.03,500,31,3,2017,officetel
부산광역시 사하구 장림동,340-8,월세,22.03,500,33,3,2017,officetel
부산광역시 사하구 장림동,340-8,전세,35.48,9000,0,3,2017,officetel
부산광역시 사하구 장림동,340-8,전세,35.48,10000,0,11,2017,officetel
부산광역시 사하구 장림동,340-8,전세,33.77,10000,0,2,2017,officetel
부산광역시 사하구 장림동,340-8,전세,35.48,9500,0,10,2017,officetel
부산광역시 사하구 장림동,340-8,전세,22.03,6000,0,9,2017,officetel
부산광역시 사하구 장림동,340-8,전세,33.77,11000,0,9,2017,officetel
부산광역시 사하구 장림동,340-8,월세,35.48,1000,50,12,2017,officetel
부산광역시 사하구 장림동,340-8,전세,22.03,6000,0,12,2017,officetel
부산광역시 사하구 장림동,325-89,월세,29.99,4000,8,10,2013,officetel
부산광역시 사하구 장림동,325-89,월세,29.99,2000,35,10,2013,officetel
부산광역시 사하구 장림동,333-7,월세,29.44,300,40,3,2015,officetel
부산광역시 사하구 하단동,870-110,월세,29.78,3000,26,2,2014,officetel
부산광역시 사하구 하단동,517-34,전세,16.21,6500,0,7,2021,officetel
부산광역시 사하구 하단동,604-3,월세,14.86,100,37,7,2019,officetel
부산광역시 사하구 하단동,604-3,전세,14.79,5000,0,5,2019,officetel
부산광역시 사하구 하단동,604-3,월세,16.27,100,35,2,2019,officetel
부산광역시 사하구 하단동,604-3,월세,14.86,200,37,9,2019,officetel
부산광역시 사하구 하단동,604-34,전세,55.66,14000,0,7,2020,officetel
부산광역시 사하구 하단동,604-8,월세,15.63,100,34,4,2019,officetel
부산광역시 사하구 하단동,604-8,전세,26.16,9000,0,5,2019,officetel
부산광역시 사하구 하단동,604-8,월세,15.08,100,35,3,2019,officetel
부산광역시 사하구 하단동,604-8,월세,15.08,100,35,8,2019,officetel
부산광역시 사하구 하단동,604-8,전세,15.08,2000,0,10,2019,officetel
부산광역시 사하구 하단동,604-9,전세,53.02,13000,0,11,2020,officetel
부산광역시 사하구 하단동,604-9,월세,71.26,300,66,11,2020,officetel
부산광역시 사하구 하단동,604-9,월세,71.26,100,70,6,2020,officetel
부산광역시 사하구 하단동,610-8,월세,73.98,8000,22,7,2017,officetel
부산광역시 사하구 하단동,610-8,전세,73.98,16800,0,5,2017,officetel
부산광역시 사하구 하단동,611-35,전세,25.5,8000,0,7,,officetel
부산광역시 사하구 하단동,618-11,전세,20.35,6000,0,4,2021,officetel
부산광역시 사하구 하단동,618-11,전세,20.35,6000,0,6,2021,officetel
부산광역시 사하구 하단동,618-11,전세,20.35,6000,0,7,2021,officetel
부산광역시 사하구 하단동,618-11,전세,18.98,6000,0,7,2021,officetel
부산광역시 사하구 하단동,618-11,전세,20.35,6000,0,3,2021,officetel
부산광역시 사하구 하단동,618-11,전세,20.35,6000,0,4,2021,officetel
부산광역시 사하구 하단동,618-11,전세,18.98,6000,0,7,2021,officetel
부산광역시 사하구 하단동,618-11,월세,67.73,1000,70,16,2021,officetel
부산광역시 사하구 하단동,618-11,월세,19.54,1500,35,6,2021,officetel
부산광역시 사하구 하단동,618-11,전세,18.98,6500,0,5,2021,officetel
부산광역시 사하구 하단동,618-11,월세,18.98,500,40,7,2021,officetel
부산광역시 사하구 하단동,618-11,전세,18.98,6500,0,5,2021,officetel
부산광역시 사하구 하단동,618-11,전세,18.98,6500,0,7,2021,officetel
부산광역시 사하구 하단동,618-11,전세,18.98,6500,0,6,2021,officetel
부산광역시 사하구 하단동,618-11,월세,41.44,1000,55,19,2021,officetel
부산광역시 사하구 하단동,618-11,월세,18.98,500,40,6,2021,officetel
부산광역시 사하구 하단동,618-11,월세,41.44,500,60,20,2021,officetel
부산광역시 사하구 하단동,618-11,월세,38.78,500,60,11,2021,officetel
부산광역시 사하구 하단동,618-11,월세,18.98,500,40,6,2021,officetel
부산광역시 사하구 하단동,618-11,전세,20.35,6500,0,7,2021,officetel
부산광역시 사하구 하단동,618-11,월세,18.98,200,40,8,2021,officetel
부산광역시 사하구 하단동,618-11,월세,41.44,2000,45,11,2021,officetel
부산광역시 사하구 하단동,900-12,전세,54.01,14000,0,8,2016,officetel
부산광역시 사하구 하단동,900-12,월세,19.8,200,35,6,2016,officetel
부산광역시 사하구 하단동,900-12,월세,19.8,500,40,3,2016,officetel
부산광역시 사하구 하단동,589-17,월세,22.79,1000,40,9,,officetel
부산광역시 사하구 하단동,1165-25,전세,22.05,5000,0,3,2013,officetel
부산광역시 사하구 하단동,1165-25,전세,22.05,5000,0,3,2013,officetel
부산광역시 사하구 하단동,611-6,전세,26.19,6000,0,5,2012,officetel
부산광역시 사하구 하단동,611-6,전세,51.21,8000,0,7,2012,officetel
부산광역시 사하구 하단동,611-6,전세,26.19,5500,0,8,2012,officetel
부산광역시 사하구 하단동,611-6,전세,26.19,6000,0,2,2012,officetel
부산광역시 사하구 하단동,611-6,전세,26.19,6000,0,3,2012,officetel
부산광역시 사하구 하단동,611-6,전세,51.21,13000,0,5,2012,officetel
부산광역시 사하구 하단동,611-6,전세,26.19,6000,0,3,2012,officetel
부산광역시 사하구 하단동,611-6,전세,26.19,6500,0,7,2012,officetel
부산광역시 사하구 하단동,611-6,전세,51.21,13000,0,4,2012,officetel
부산광역시 사하구 하단동,611-6,전세,51.21,13000,0,6,2012,officetel
부산광역시 사하구 하단동,611-6,전세,26.19,6500,0,5,2012,officetel
부산광역시 사하구 하단동,611-6,전세,26.19,6500,0,6,2012,officetel
부산광역시 사하구 하단동,611-6,전세,26.19,6500,0,7,2012,officetel
부산광역시 사하구 하단동,1185-3,전세,27.3,7000,0,6,2016,officetel
부산광역시 사하구 하단동,899-6,월세,18.91,500,28,6,2013,officetel
부산광역시 사하구 하단동,888-9,전세,76.9,20000,0,7,2018,officetel
부산광역시 사하구 하단동,898-1,전세,39.33,7000,0,2,2015,officetel
부산광역시 사하구 하단동,898-1,전세,79.8,19000,0,9,2015,officetel
부산광역시 사하구 하단동,596-22,월세,25.07,3000,24,14,2019,officetel
부산광역시 사하구 하단동,596-22,월세,25.07,500,44,2,2019,officetel
부산광역시 사하구 하단동,596-22,월세,25.07,3000,24,4,2019,officetel
부산광역시 사하구 하단동,596-22,월세,28.26,500,47,15,2019,officetel
부산광역시 사하구 하단동,596-22,월세,25.07,2000,32,5,2019,officetel
부산광역시 사하구 하단동,596-22,전세,25.07,8000,0,12,2019,officetel
부산광역시 사하구 하단동,521-7,전세,29.75,9000,0,4,2011,officetel
부산광역시 사하구 하단동,521-7,전세,29.75,9500,0,2,2011,officetel
부산광역시 사하구 하단동,521-7,월세,29.42,8000,8,3,2011,officetel
부산광역시 사하구 하단동,497-36,월세,18.89,500,37,3,2017,officetel
부산광역시 사하구 하단동,899-13,전세,38.68,13500,0,5,2016,officetel
부산광역시 사하구 하단동,899-13,전세,26.84,10000,0,4,2016,officetel
부산광역시 사하구 하단동,899-13,전세,26.84,9200,0,4,2016,officetel
부산광역시 사하구 하단동,615-6,월세,22.65,500,40,9,2016,officetel
부산광역시 사하구 하단동,615-6,전세,22.65,7000,0,6,2016,officetel
부산광역시 사하구 하단동,615-6,전세,25.92,7000,0,3,2016,officetel
부산광역시 사하구 하단동,615-6,전세,22.65,6000,0,4,2016,officetel
부산광역시 사하구 하단동,615-6,전세,22.65,5775,0,11,2016,officetel
부산광역시 사하구 하단동,492-46,월세,22.37,3000,33,4,2019,officetel
부산광역시 사하구 하단동,492-19,월세,19.47,1000,42,9,2021,officetel
부산광역시 사하구 하단동,595-17,월세,19.93,500,35,6,2013,officetel
부산광역시 사하구 하단동,616-1,월세,22.16,500,34,9,2012,officetel
부산광역시 사하구 하단동,616-1,월세,24.11,1000,33,6,2012,officetel
부산광역시 사하구 하단동,616-1,월세,22.16,500,30,8,2012,officetel
부산광역시 사하구 하단동,616-1,월세,24.11,400,35,10,2012,officetel
부산광역시 사하구 하단동,616-1,월세,20.5,300,32,11,2012,officetel
부산광역시 사하구 하단동,616-1,월세,37.43,500,47,9,2012,officetel
부산광역시 사하구 하단동,616-1,월세,38.51,500,45,10,2012,officetel
부산광역시 사하구 하단동,616-1,월세,24.11,500,35,6,2012,officetel
부산광역시 사하구 하단동,616-1,월세,38.51,500,42,7,2012,officetel
부산광역시 사하구 하단동,510-6,월세,27.48,500,40,9,2013,officetel
부산광역시 사하구 하단동,510-6,전세,29.43,9000,0,8,2013,officetel
부산광역시 사하구 하단동,510-6,월세,29.43,500,45,11,2013,officetel
부산광역시 사하구 하단동,510-6,월세,27.48,2000,38,9,2013,officetel
부산광역시 사하구 하단동,510-6,전세,29.43,9000,0,12,2013,officetel
부산광역시 사하구 하단동,510-6,월세,27.48,400,43,14,2013,officetel
부산광역시 사하구 하단동,510-6,월세,29.43,2000,35,13,2013,officetel
부산광역시 사하구 하단동,510-6,전세,29.43,9000,0,9,2013,officetel
부산광역시 사하구 하단동,510-6,월세,29.43,2000,35,7,2013,officetel
부산광역시 사하구 하단동,510-6,월세,29.43,2000,35,11,2013,officetel
부산광역시 사하구 하단동,510-6,전세,27.48,9000,0,4,2013,officetel
부산광역시 사하구 하단동,510-6,월세,27.9,500,40,5,2013,officetel
부산광역시 사하구 하단동,617-4,월세,28.9,1000,40,10,2016,officetel
부산광역시 사하구 하단동,617-4,전세,28.9,11000,0,11,2016,officetel
부산광역시 사하구 하단동,617-4,월세,25.23,1000,30,10,2016,officetel
부산광역시 사하구 하단동,617-4,전세,26.12,8500,0,5,2016,officetel
부산광역시 사하구 하단동,617-4,전세,22.44,9000,0,6,2016,officetel
부산광역시 사하구 하단동,617-4,월세,22.44,1000,35,15,2016,officetel
부산광역시 사하구 하단동,617-4,월세,22.02,500,35,11,2016,officetel
부산광역시 사하구 하단동,617-4,월세,25.23,1000,40,15,2016,officetel
부산광역시 사하구 하단동,617-4,월세,28.9,500,45,3,2016,officetel
부산광역시 사하구 하단동,617-4,전세,25.23,8500,0,15,2016,officetel
부산광역시 사하구 하단동,618-6,월세,52.46,1000,70,8,,officetel
부산광역시 사하구 하단동,595-5,월세,17.78,2000,30,6,2020,officetel
부산광역시 사하구 하단동,595-5,월세,17.78,2000,30,6,2020,officetel
부산광역시 사하구 하단동,595-5,월세,17.22,2000,13,7,2020,officetel
부산광역시 사하구 하단동,500-49,월세,20.86,1000,45,4,2020,officetel
부산광역시 사하구 하단동,618-15,월세,29.93,2500,7,14,2016,officetel
부산광역시 사하구 하단동,618-15,월세,27.79,1000,24,4,2016,officetel
부산광역시 사하구 하단동,618-15,월세,23.58,500,26,7,2016,officetel
부산광역시 사하구 하단동,604-21,월세,21.26,5400,3,3,2018,officetel
부산광역시 사하구 하단동,604-21,월세,20.26,3500,10,5,2018,officetel
부산광역시 사하구 하단동,605-10,월세,17.72,2000,30,10,,officetel
부산광역시 사하구 하단동,605-10,전세,17.72,6500,0,7,,officetel
부산광역시 사하구 하단동,605-10,월세,28.68,7500,15,10,,officetel
부산광역시 사하구 하단동,605-10,월세,36.5,8500,15,8,,officetel
부산광역시 사하구 하단동,605-10,월세,17.72,500,43,4,,officetel
부산광역시 사하구 하단동,605-10,월세,17.72,3000,25,9,,officetel
부산광역시 사하구 하단동,605-10,월세,36.5,8000,20,10,,officetel
부산광역시 사하구 하단동,605-10,월세,36.5,5000,25,6,,officetel
부산광역시 사하구 하단동,605-10,월세,17.72,1500,35,6,,officetel
부산광역시 사하구 하단동,492-7,월세,16.7,2000,36,8,2019,officetel
부산광역시 사하구 하단동,595-3,월세,22.2,5000,4,6,2014,officetel
부산광역시 사하구 하단동,592-17,월세,31.82,1000,60,12,2019,officetel
부산광역시 사하구 하단동,592-17,월세,26.02,3000,10,12,2019,officetel
부산광역시 사하구 하단동,592-17,전세,26.02,5000,0,12,2019,officetel
부산광역시 사하구 하단동,592-17,월세,26.13,500,55,14,2019,officetel
부산광역시 사하구 하단동,592-17,월세,26.02,500,55,11,2019,officetel
부산광역시 사하구 하단동,592-17,월세,26.5,500,55,12,2019,officetel
부산광역시 사하구 하단동,592-17,월세,29.83,1500,55,18,2019,officetel
부산광역시 사하구 하단동,592-17,월세,26.13,500,55,16,2019,officetel
부산광역시 사하구 하단동,592-17,월세,27.53,500,55,15,2019,officetel
부산광역시 사하구 하단동,592-17,월세,24.16,500,50,14,2019,officetel
부산광역시 사하구 하단동,592-17,월세,25.75,1000,48,12,2019,officetel
부산광역시 사하구 하단동,592-17,월세,24.16,1500,45,12,2019,officetel
부산광역시 사하구 하단동,592-17,월세,24.16,500,55,18,2019,officetel
부산광역시 사하구 하단동,592-17,월세,27.53,500,55,11,2019,officetel
부산광역시 사하구 하단동,592-17,월세,29.83,500,60,18,2019,officetel
부산광역시 사하구 하단동,592-17,월세,24.16,500,50,11,2019,officetel
부산광역시 사하구 하단동,592-17,월세,26.5,500,55,11,2019,officetel
부산광역시 사하구 하단동,592-17,월세,31.82,3000,50,11,2019,officetel
부산광역시 사하구 하단동,592-17,월세,26.02,500,55,15,2019,officetel
부산광역시 사하구 하단동,870-33,월세,21.25,2000,28,9,2012,officetel
부산광역시 사하구 하단동,870-33,월세,21.25,500,35,11,2012,officetel
부산광역시 사하구 하단동,870-33,월세,21.25,500,30,10,2012,officetel
부산광역시 사하구 하단동,870-33,월세,21.25,500,35,10,2012,officetel
부산광역시 사하구 하단동,894-3,전세,45.13,9450,0,11,2012,officetel
부산광역시 사하구 하단동,592-2,월세,28.34,300,40,12,2004,officetel
부산광역시 사하구 하단동,1165-28,전세,27.75,3000,0,5,2002,officetel
부산광역시 사하구 하단동,607-7,전세,25.6,3800,0,4,2002,officetel
부산광역시 사하구 하단동,511-24,전세,54.59,17600,0,15,2019,officetel
부산광역시 사하구 하단동,511-24,월세,57.63,7815,11,8,2019,officetel
부산광역시 사하구 하단동,511-24,전세,54.59,17200,0,11,2019,officetel
