address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,floor,year_of_construction,type
부산광역시 동래구 사직동,115-16,월세,18.75,2000,22,3,2011,row_multiFamily
부산광역시 동래구 사직동,115-16,월세,18.75,500,35,5,2011,row_multiFamily
부산광역시 동래구 사직동,115-16,월세,18.75,3000,15,3,2011,row_multiFamily
부산광역시 동래구 사직동,115-16,월세,17.91,1000,31,4,2011,row_multiFamily
부산광역시 동래구 사직동,115-16,월세,18.75,500,35,2,2011,row_multiFamily
부산광역시 동래구 사직동,100-14,월세,25.92,2000,33,3,2002,row_multiFamily
부산광역시 동래구 사직동,100-14,월세,25.95,6500,5,4,2002,row_multiFamily
부산광역시 동래구 사직동,100-14,월세,25.77,1500,38,3,2002,row_multiFamily
부산광역시 동래구 사직동,133-10,전세,49.665,15000,0,7,2015,row_multiFamily
부산광역시 동래구 사직동,93-13,전세,21.91,17000,0,9,2020,row_multiFamily
부산광역시 동래구 사직동,93-13,월세,16.42,2000,48,11,2020,row_multiFamily
부산광역시 동래구 사직동,93-13,전세,23.54,17000,0,11,2020,row_multiFamily
부산광역시 동래구 사직동,93-13,월세,23.54,3000,80,10,2020,row_multiFamily
부산광역시 동래구 사직동,93-13,월세,14.6,500,50,8,2020,row_multiFamily
부산광역시 동래구 사직동,93-13,월세,21.91,2000,90,10,2020,row_multiFamily
부산광역시 동래구 사직동,93-13,월세,15.98,500,50,11,2020,row_multiFamily
부산광역시 동래구 사직동,147-29,전세,20.16,9000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,77-19,전세,76.4,15000,0,4,2004,row_multiFamily
부산광역시 동래구 사직동,77-19,전세,76.4,15000,0,4,2004,row_multiFamily
부산광역시 동래구 사직동,147-63,전세,24.84,11000,0,5,2022,row_multiFamily
부산광역시 동래구 사직동,22-39,월세,67.88,10000,25,3,1983,row_multiFamily
부산광역시 동래구 사직동,69-5,전세,17.6,7500,0,2,2013,row_multiFamily
부산광역시 동래구 사직동,971,전세,63.46,20000,0,1,1996,row_multiFamily
부산광역시 동래구 사직동,971,전세,63.46,20000,0,2,1996,row_multiFamily
부산광역시 동래구 사직동,375,월세,58.96,1500,40,4,1995,row_multiFamily
부산광역시 동래구 사직동,375,전세,72.38,9500,0,1,1995,row_multiFamily
부산광역시 동래구 사직동,375,전세,61.89,13000,0,4,1995,row_multiFamily
부산광역시 동래구 사직동,142-35,전세,79.02,18000,0,2,1997,row_multiFamily
부산광역시 동래구 사직동,782-2,월세,18.74,300,36,3,2013,row_multiFamily
부산광역시 동래구 사직동,782-2,월세,19.27,300,36,4,2013,row_multiFamily
부산광역시 동래구 사직동,782-2,월세,19.27,1000,31,2,2013,row_multiFamily
부산광역시 동래구 사직동,158-11,월세,56.46,5000,15,1,1980,row_multiFamily
부산광역시 동래구 사직동,158-11,전세,56.46,9000,0,1,1980,row_multiFamily
부산광역시 동래구 사직동,19-20,월세,84,8000,35,2,1998,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,11000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,11000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,13000,0,4,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,12000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,10000,0,4,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,11000,0,3,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.55,12000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.55,10000,0,4,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.55,10000,0,3,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.55,10000,0,4,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.55,10000,0,3,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,13000,0,5,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.55,11000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.55,12000,0,4,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.55,13000,0,3,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,12000,0,5,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,12000,0,5,2022,row_multiFamily
부산광역시 동래구 사직동,143-15,전세,23.17,12000,0,3,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.53,12000,0,3,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.53,12000,0,3,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.53,12000,0,3,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.53,12000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.53,12000,0,5,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.53,12000,0,5,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.53,12000,0,4,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.67,12000,0,3,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.67,12000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.67,12000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.53,12000,0,2,2022,row_multiFamily
부산광역시 동래구 사직동,142-13,전세,21.67,12000,0,5,2022,row_multiFamily
부산광역시 동래구 사직동,72-26,전세,21.12,6000,0,7,2011,row_multiFamily
부산광역시 동래구 사직동,72-26,월세,25.38,800,33,4,2011,row_multiFamily
부산광역시 동래구 사직동,72-26,월세,19.47,500,35,4,2011,row_multiFamily
부산광역시 동래구 사직동,72-26,월세,25.38,1000,35,6,2011,row_multiFamily
부산광역시 동래구 사직동,72-26,월세,21.12,500,32,7,2011,row_multiFamily
부산광역시 동래구 사직동,72-10,월세,47.89,10000,10,4,2015,row_multiFamily
부산광역시 동래구 사직동,72-10,월세,47.89,10000,10,4,2015,row_multiFamily
부산광역시 동래구 사직동,138-6,월세,41.84,100,23,5,2020,row_multiFamily
부산광역시 동래구 사직동,155-6,전세,43.05,17000,0,5,2021,row_multiFamily
부산광역시 동래구 사직동,155-6,전세,43.05,16000,0,5,2021,row_multiFamily
부산광역시 동래구 사직동,155-6,전세,43.05,16000,0,5,2021,row_multiFamily
부산광역시 동래구 사직동,155-6,전세,45.78,17000,0,4,2021,row_multiFamily
부산광역시 동래구 사직동,68-5,전세,65.95,12000,0,2,1980,row_multiFamily
부산광역시 동래구 사직동,23-Sep,월세,74.41,5000,30,2,1982,row_multiFamily
부산광역시 동래구 사직동,146-34,전세,50.54,9000,0,2,1980,row_multiFamily
부산광역시 동래구 사직동,70-26,전세,23.11,5000,0,3,2011,row_multiFamily
부산광역시 동래구 사직동,70-26,전세,23.11,5500,0,3,2011,row_multiFamily
부산광역시 동래구 사직동,70-26,전세,23.11,5500,0,2,2011,row_multiFamily
부산광역시 동래구 사직동,142-3,전세,65.61,14500,0,4,2001,row_multiFamily
부산광역시 동래구 사직동,142-3,전세,49.62,11000,0,4,2001,row_multiFamily
부산광역시 동래구 사직동,981-15,전세,74.56,17000,0,3,2010,row_multiFamily
부산광역시 동래구 사직동,456-2,전세,18.3,8500,0,2,2016,row_multiFamily
부산광역시 동래구 사직동,456-2,전세,17.5,8500,0,2,2016,row_multiFamily
부산광역시 동래구 사직동,595-66,전세,59.21,10500,0,3,1991,row_multiFamily
부산광역시 동래구 사직동,69-3,전세,21.0733,14000,0,4,2019,row_multiFamily
부산광역시 동래구 사직동,69-3,전세,21.2492,15000,0,4,2019,row_multiFamily
부산광역시 동래구 사직동,69-3,전세,21.0733,15000,0,5,2019,row_multiFamily
부산광역시 동래구 사직동,69-3,전세,21.2492,14000,0,6,2019,row_multiFamily
부산광역시 동래구 사직동,69-3,전세,21.2492,15000,0,3,2019,row_multiFamily
부산광역시 동래구 사직동,69-3,전세,21.2492,15000,0,5,2019,row_multiFamily
부산광역시 동래구 사직동,142-38,전세,76.59,15500,0,4,2001,row_multiFamily
부산광역시 동래구 사직동,981-38,월세,65.32,100,30,3,2003,row_multiFamily
부산광역시 동래구 사직동,60-40,월세,65.95,8000,30,2,1994,row_multiFamily
부산광역시 동래구 사직동,60-40,월세,65.95,7000,26,2,1994,row_multiFamily
부산광역시 동래구 사직동,71-46,월세,29.13,4000,35,5,2018,row_multiFamily
부산광역시 동래구 사직동,71-46,월세,29.13,5000,23,3,2018,row_multiFamily
부산광역시 동래구 사직동,71-46,월세,29.13,5000,35,4,2018,row_multiFamily
부산광역시 동래구 사직동,157-10,전세,65.7,18000,0,1,1983,row_multiFamily
부산광역시 동래구 사직동,351-15,전세,69.35,13000,0,4,1982,row_multiFamily
부산광역시 동래구 사직동,46-3,월세,27.84,2000,35,2,2014,row_multiFamily
부산광역시 동래구 사직동,46-3,월세,35.86,8000,20,2,2014,row_multiFamily
부산광역시 동래구 사직동,113-19,월세,15.52,700,27,2,2012,row_multiFamily
부산광역시 동래구 사직동,113-19,월세,18.76,1000,30,3,2012,row_multiFamily
부산광역시 동래구 사직동,115-19,월세,24.62,1000,45,2,2011,row_multiFamily
부산광역시 동래구 사직동,400,전세,29.5482,17000,0,3,2021,row_multiFamily
부산광역시 동래구 사직동,400,전세,29.5482,17000,0,2,2021,row_multiFamily
부산광역시 동래구 사직동,400,전세,29.5482,17000,0,3,2021,row_multiFamily
부산광역시 동래구 사직동,471-3,전세,39.85,14000,0,4,2013,row_multiFamily
부산광역시 동래구 사직동,471-3,전세,43.83,17000,0,2,2013,row_multiFamily
부산광역시 동래구 사직동,20-Jun,월세,41.83,7336,6,5,2020,row_multiFamily
부산광역시 동래구 사직동,20-Jun,월세,41.83,7168,6,4,2020,row_multiFamily
부산광역시 동래구 사직동,20-Jun,월세,41.13,7112,6,4,2020,row_multiFamily
부산광역시 동래구 사직동,20-Jun,월세,41.32,7152,6,2,2020,row_multiFamily
부산광역시 동래구 사직동,99-22,전세,18.8,4500,0,5,2015,row_multiFamily
부산광역시 동래구 사직동,99-22,전세,26.81,6800,0,5,2015,row_multiFamily
부산광역시 동래구 사직동,131-22,전세,23.93,9500,0,2,2021,row_multiFamily
부산광역시 동래구 사직동,131-22,전세,23.93,9500,0,2,2021,row_multiFamily
부산광역시 동래구 사직동,131-22,월세,44.85,18000,11,4,2021,row_multiFamily
부산광역시 동래구 사직동,131-22,월세,22.72,2500,50,2,2021,row_multiFamily
부산광역시 동래구 사직동,131-22,월세,23.93,500,50,2,2021,row_multiFamily
부산광역시 동래구 사직동,131-22,월세,23.69,2000,52,3,2021,row_multiFamily
부산광역시 동래구 사직동,259-3,월세,81.84,4000,35,5,1996,row_multiFamily
부산광역시 동래구 사직동,259-3,전세,81.84,20000,0,2,1996,row_multiFamily
부산광역시 동래구 사직동,147-5,전세,14.201,8000,0,3,2011,row_multiFamily
부산광역시 동래구 사직동,147-5,전세,14.601,8000,0,3,2011,row_multiFamily
부산광역시 동래구 사직동,147-5,전세,14.765,8000,0,5,2011,row_multiFamily
부산광역시 동래구 사직동,147-5,전세,14.765,4500,0,5,2011,row_multiFamily
부산광역시 동래구 사직동,147-5,전세,14.201,4000,0,4,2011,row_multiFamily
부산광역시 동래구 사직동,147-5,전세,14.601,8000,0,3,2011,row_multiFamily
부산광역시 동래구 사직동,75-38,월세,23.92,150,40,4,2002,row_multiFamily
부산광역시 동래구 사직동,75-38,월세,23.92,300,34,3,2002,row_multiFamily
부산광역시 동래구 사직동,112-4,전세,15.8448,8000,0,11,2019,row_multiFamily
부산광역시 동래구 사직동,112-4,전세,15.8448,8000,0,8,2019,row_multiFamily
부산광역시 동래구 사직동,112-4,전세,21.2427,12000,0,9,2019,row_multiFamily
부산광역시 동래구 사직동,112-4,월세,15.8448,8000,12,10,2019,row_multiFamily
부산광역시 동래구 사직동,112-4,월세,16.5821,2000,40,8,2019,row_multiFamily
부산광역시 동래구 사직동,112-4,전세,22.678,12000,0,11,2019,row_multiFamily
부산광역시 동래구 사직동,112-4,전세,22.678,12000,0,8,2019,row_multiFamily
부산광역시 동래구 사직동,112-4,전세,15.1463,9000,0,11,2019,row_multiFamily
부산광역시 동래구 사직동,112-4,월세,15.8448,1000,40,10,2019,row_multiFamily
부산광역시 동래구 사직동,77-3,월세,33.28,6400,5,5,2011,row_multiFamily
부산광역시 동래구 사직동,77-3,월세,20.19,3000,16,5,2011,row_multiFamily
부산광역시 동래구 사직동,77-3,월세,21.12,200,33,5,2011,row_multiFamily
부산광역시 동래구 사직동,77-3,월세,33.28,1500,45,7,2011,row_multiFamily
부산광역시 동래구 사직동,157-5,전세,29.766,10500,0,3,2018,row_multiFamily
부산광역시 동래구 사직동,157-5,전세,29.766,10300,0,4,2018,row_multiFamily
부산광역시 동래구 사직동,157-5,월세,26.913,10000,5,5,2018,row_multiFamily
부산광역시 동래구 사직동,157-5,전세,26.913,15000,0,3,2018,row_multiFamily
부산광역시 동래구 사직동,157-5,전세,29.766,10500,0,3,2018,row_multiFamily
부산광역시 동래구 사직동,50-8,전세,56.8536,21000,0,12,2019,row_multiFamily
부산광역시 동래구 사직동,50-8,전세,57.4212,21000,0,10,2019,row_multiFamily
부산광역시 동래구 사직동,50-8,전세,56.8536,20000,0,13,2019,row_multiFamily
부산광역시 동래구 사직동,157-46,월세,20.09,4000,20,2,2014,row_multiFamily
부산광역시 동래구 사직동,28-Mar,전세,52.6,10000,0,1,1980,row_multiFamily
부산광역시 동래구 사직동,399,전세,65.76,15000,0,2,1997,row_multiFamily
부산광역시 동래구 사직동,399,전세,48.46,10000,0,4,1997,row_multiFamily
부산광역시 동래구 사직동,72-45,월세,14.71,500,35,3,2011,row_multiFamily
부산광역시 동래구 사직동,72-45,전세,14.71,4000,0,2,2011,row_multiFamily
부산광역시 동래구 사직동,72-45,월세,14.645,200,30,5,2011,row_multiFamily
부산광역시 동래구 사직동,157-70,월세,19.39,500,30,4,2012,row_multiFamily
부산광역시 동래구 사직동,157-70,월세,14.16,100,30,4,2012,row_multiFamily
부산광역시 동래구 사직동,157-70,월세,14.16,300,28,3,2012,row_multiFamily
부산광역시 동래구 사직동,138-103,월세,58.585,5000,40,5,2013,row_multiFamily
부산광역시 동래구 사직동,138-103,전세,64.175,14000,0,2,2013,row_multiFamily
부산광역시 동래구 사직동,77-30,월세,35.64,500,48,2,2002,row_multiFamily
부산광역시 동래구 사직동,77-30,월세,35.64,1000,47,2,2002,row_multiFamily
부산광역시 동래구 사직동,77-30,월세,35.64,1000,47,4,2002,row_multiFamily
부산광역시 동래구 사직동,25-Jul,전세,60.86,15000,0,2,2011,row_multiFamily
부산광역시 동래구 사직동,25-Jul,전세,73.01,17000,0,2,2011,row_multiFamily
부산광역시 동래구 사직동,142-37,전세,63.96,14000,0,5,2001,row_multiFamily
부산광역시 동래구 사직동,350-14,전세,78.15,14000,0,1,1983,row_multiFamily
부산광역시 동래구 사직동,99-48,월세,18.74,2000,15,4,2015,row_multiFamily
부산광역시 동래구 사직동,99-48,월세,18.42,100,35,4,2015,row_multiFamily
부산광역시 동래구 사직동,99-48,월세,18.42,1000,25,2,2015,row_multiFamily
부산광역시 동래구 사직동,431-3,전세,63.74,20000,0,6,2016,row_multiFamily
부산광역시 동래구 사직동,129-12,전세,27.0275,11500,0,8,2018,row_multiFamily
부산광역시 동래구 사직동,129-12,전세,44.34,16800,0,9,2018,row_multiFamily
부산광역시 동래구 사직동,129-12,전세,27.0275,12100,0,10,2018,row_multiFamily
부산광역시 동래구 사직동,129-12,전세,44.94,15000,0,8,2018,row_multiFamily
부산광역시 동래구 사직동,129-12,월세,27.32,11500,5,8,2018,row_multiFamily
부산광역시 동래구 사직동,129-12,월세,27.32,11500,5,8,2018,row_multiFamily
부산광역시 동래구 사직동,71-35,전세,38.94,18000,0,9,2018,row_multiFamily
부산광역시 동래구 사직동,71-35,전세,38.94,17500,0,7,2018,row_multiFamily
부산광역시 동래구 사직동,71-35,전세,20.09,9000,0,7,2018,row_multiFamily
부산광역시 동래구 사직동,859-1,전세,24.57,14500,0,12,2020,row_multiFamily
부산광역시 동래구 사직동,859-1,전세,39.42,21000,0,9,2020,row_multiFamily
부산광역시 동래구 사직동,859-1,전세,39.42,21000,0,12,2020,row_multiFamily
부산광역시 동래구 사직동,859-1,전세,18.14,11000,0,10,2020,row_multiFamily
부산광역시 동래구 사직동,859-1,전세,18.14,11000,0,10,2020,row_multiFamily
부산광역시 동래구 사직동,859-1,전세,25,14500,0,12,2020,row_multiFamily
부산광역시 동래구 사직동,859-1,전세,25,14500,0,12,2020,row_multiFamily
부산광역시 동래구 사직동,859-1,전세,25,13500,0,9,2020,row_multiFamily
부산광역시 동래구 사직동,55-33,월세,36.13,7500,12,1,2003,row_multiFamily
부산광역시 동래구 사직동,55-33,월세,18.93,200,30,2,2003,row_multiFamily
부산광역시 동래구 사직동,18-Aug,전세,65.55,10000,0,2,1980,row_multiFamily
부산광역시 동래구 사직동,28-14,월세,52.5,11000,20,1,1980,row_multiFamily
부산광역시 동래구 사직동,156-3,월세,14.715,3800,6,1,2002,row_multiFamily
부산광역시 동래구 사직동,156-3,월세,17.49,100,25,3,2002,row_multiFamily
부산광역시 동래구 사직동,138-26,월세,45.5,5000,10,5,2011,row_multiFamily
부산광역시 동래구 사직동,123-8,전세,67.97,15000,0,4,1995,row_multiFamily
부산광역시 동래구 사직동,46-31,월세,18.28,200,40,3,2012,row_multiFamily
부산광역시 동래구 사직동,143-41,월세,21.768,100,21,4,2020,row_multiFamily
부산광역시 동래구 사직동,143-41,월세,22.762,200,28,2,2020,row_multiFamily
부산광역시 동래구 사직동,387-1,전세,27.091,11000,0,2,2021,row_multiFamily
부산광역시 동래구 사직동,58-4,전세,45.29,10000,0,3,1982,row_multiFamily
부산광역시 동래구 사직동,433-2,전세,67.937,15000,0,3,2012,row_multiFamily
부산광역시 동래구 사직동,585-26,전세,75.51,14000,0,1,2003,row_multiFamily
부산광역시 동래구 사직동,584,전세,74.36,12000,0,5,2003,row_multiFamily
부산광역시 동래구 사직동,855-2,월세,15.87,500,50,4,2011,row_multiFamily
부산광역시 동래구 사직동,855-2,월세,15.87,500,50,4,2011,row_multiFamily
부산광역시 동래구 사직동,855-2,월세,15.87,2000,45,2,2011,row_multiFamily
부산광역시 동래구 사직동,855-2,월세,13.76,1000,33,5,2011,row_multiFamily
부산광역시 동래구 사직동,855-2,월세,15.87,500,35,2,2011,row_multiFamily
부산광역시 동래구 사직동,855-2,월세,12.84,300,35,2,2011,row_multiFamily
부산광역시 동래구 사직동,855-2,월세,15.93,500,53,2,2011,row_multiFamily
부산광역시 동래구 사직동,855-2,월세,12.84,500,33,5,2011,row_multiFamily
부산광역시 동래구 사직동,855-2,월세,13.76,1000,35,4,2011,row_multiFamily
부산광역시 동래구 사직동,100-6,월세,18.54,4500,8,4,2014,row_multiFamily
부산광역시 동래구 사직동,100-6,월세,18,4000,20,5,2014,row_multiFamily
부산광역시 동래구 수안동,35-8,전세,44.1,8000,0,2,1979,row_multiFamily
부산광역시 동래구 수안동,32-18,월세,53.07,200,20,4,2003,row_multiFamily
부산광역시 동래구 수안동,359-1,전세,53.42,9000,0,3,2001,row_multiFamily
부산광역시 동래구 수안동,669-1,전세,74.835,10000,0,5,2002,row_multiFamily
부산광역시 동래구 수안동,100-7,전세,78.64,15000,0,3,1995,row_multiFamily
부산광역시 동래구 수안동,338-1,전세,74.2469,27000,0,10,2018,row_multiFamily
부산광역시 동래구 수안동,35-10,전세,56.36,11000,0,1,1981,row_multiFamily
부산광역시 동래구 수안동,35-10,전세,57.19,14000,0,1,1981,row_multiFamily
부산광역시 동래구 수안동,35-10,전세,57.19,14000,0,1,1981,row_multiFamily
부산광역시 동래구 수안동,32-43,월세,63.27,2000,48,2,1983,row_multiFamily
부산광역시 동래구 수안동,32-43,월세,63.27,2000,40,3,1983,row_multiFamily
부산광역시 동래구 수안동,32-4,전세,63.27,10000,0,3,1983,row_multiFamily
부산광역시 동래구 수안동,34-13,전세,66.88,13000,0,2,1983,row_multiFamily
부산광역시 동래구 수안동,34-13,월세,63.25,2000,40,3,1983,row_multiFamily
부산광역시 동래구 수안동,39-44,전세,57.02,9000,0,2,1982,row_multiFamily
부산광역시 동래구 수안동,07-Aug,전세,79.43,16000,0,1,1981,row_multiFamily
부산광역시 동래구 수안동,07-Aug,전세,80.18,11000,0,3,1981,row_multiFamily
부산광역시 동래구 수안동,07-Aug,전세,79.43,12000,0,4,1981,row_multiFamily
부산광역시 동래구 수안동,07-Aug,월세,79.43,4000,40,1,1981,row_multiFamily
부산광역시 동래구 수안동,02-Sep,월세,25.31,1000,30,2,2012,row_multiFamily
부산광역시 동래구 수안동,02-Sep,월세,23.11,300,35,4,2012,row_multiFamily
부산광역시 동래구 수안동,Nov-29,전세,28.17,9000,0,5,2014,row_multiFamily
부산광역시 동래구 수안동,Nov-29,전세,28.17,9000,0,5,2014,row_multiFamily
부산광역시 동래구 수안동,Nov-29,월세,18.36,3000,20,4,2014,row_multiFamily
부산광역시 동래구 수안동,587,월세,13.2475,250,32,3,2013,row_multiFamily
부산광역시 동래구 수안동,587,월세,14.395,300,34,4,2013,row_multiFamily
부산광역시 동래구 수안동,587,월세,13.2475,300,32,2,2013,row_multiFamily
부산광역시 동래구 수안동,334-30,전세,46.48,13000,0,4,2013,row_multiFamily
부산광역시 동래구 수안동,334-29,월세,19.86,2500,24,3,2011,row_multiFamily
부산광역시 동래구 수안동,38-2,월세,63.57,2500,45,2,1981,row_multiFamily
부산광역시 동래구 수안동,38-2,전세,63.57,9000,0,2,1981,row_multiFamily
부산광역시 동래구 수안동,384,월세,18.28,4400,2,5,2011,row_multiFamily
부산광역시 동래구 수안동,384,전세,28.66,7718,0,5,2011,row_multiFamily
부산광역시 동래구 수안동,384,전세,34.2,9000,0,4,2011,row_multiFamily
부산광역시 동래구 수안동,384,전세,34.2,8400,0,5,2011,row_multiFamily
부산광역시 동래구 수안동,384,전세,30.04,9500,0,3,2011,row_multiFamily
부산광역시 동래구 수안동,384,전세,34.2,9000,0,3,2011,row_multiFamily
부산광역시 동래구 수안동,384,전세,27.38,9500,0,5,2011,row_multiFamily
부산광역시 동래구 수안동,384,전세,30.04,10000,0,6,2011,row_multiFamily
부산광역시 동래구 수안동,384,전세,30.04,10000,0,6,2011,row_multiFamily
부산광역시 동래구 수안동,384,전세,27.38,9500,0,5,2011,row_multiFamily
부산광역시 동래구 수안동,03-Nov,월세,19.89,2000,35,3,2012,row_multiFamily
부산광역시 동래구 수안동,03-Nov,월세,24.92,1000,40,3,2012,row_multiFamily
부산광역시 동래구 안락동,144-63,월세,16.186,3000,20,4,2016,row_multiFamily
부산광역시 동래구 안락동,144-63,월세,21.115,2000,40,3,2016,row_multiFamily
부산광역시 동래구 안락동,426-20,월세,18.9484,2000,40,6,2021,row_multiFamily
부산광역시 동래구 안락동,426-20,전세,28.6834,14000,0,6,2021,row_multiFamily
부산광역시 동래구 안락동,426-20,월세,18.3881,500,45,9,2021,row_multiFamily
부산광역시 동래구 안락동,426-20,월세,18.9484,2000,30,9,2021,row_multiFamily
부산광역시 동래구 안락동,426-20,전세,28.6834,13000,0,6,2021,row_multiFamily
부산광역시 동래구 안락동,426-20,전세,28.6834,14000,0,6,2021,row_multiFamily
부산광역시 동래구 안락동,426-20,전세,28.6834,14000,0,7,2021,row_multiFamily
부산광역시 동래구 안락동,426-20,전세,28.6834,14000,0,9,2021,row_multiFamily
부산광역시 동래구 안락동,426-20,전세,28.6834,14000,0,9,2021,row_multiFamily
부산광역시 동래구 안락동,151-7,월세,24.47,2000,29,5,2012,row_multiFamily
부산광역시 동래구 안락동,151-7,월세,14.925,500,28,2,2012,row_multiFamily
부산광역시 동래구 안락동,603-54,전세,42.95,12000,0,3,2015,row_multiFamily
부산광역시 동래구 안락동,419-15,월세,79.975,2000,55,2,2001,row_multiFamily
부산광역시 동래구 안락동,633-11,전세,70.525,16000,0,3,1990,row_multiFamily
부산광역시 동래구 안락동,947-6,월세,52.17,2000,25,2,1996,row_multiFamily
부산광역시 동래구 안락동,600-10,전세,65.36,12000,0,1,1991,row_multiFamily
부산광역시 동래구 안락동,432-11,월세,42.8,5000,40,5,2017,row_multiFamily
부산광역시 동래구 안락동,435-17,월세,18.2,1000,40,2,2015,row_multiFamily
부산광역시 동래구 안락동,435-17,월세,18.2,3000,20,2,2015,row_multiFamily
부산광역시 동래구 안락동,435-17,월세,18.2,2000,30,4,2015,row_multiFamily
부산광역시 동래구 안락동,632-91,전세,76.39,16000,0,2,2003,row_multiFamily
부산광역시 동래구 안락동,632-91,전세,66.05,14700,0,4,2003,row_multiFamily
부산광역시 동래구 안락동,995-9,전세,75.1,12000,0,5,2003,row_multiFamily
부산광역시 동래구 안락동,442-20,전세,42.64,7000,0,2,1979,row_multiFamily
부산광역시 동래구 안락동,245-7,전세,14.9,4500,0,2,2011,row_multiFamily
부산광역시 동래구 안락동,245-7,전세,14.9,4500,0,3,2011,row_multiFamily
부산광역시 동래구 안락동,440-79,월세,16.59,500,35,2,2012,row_multiFamily
부산광역시 동래구 안락동,440-79,월세,13.97,300,37,3,2012,row_multiFamily
부산광역시 동래구 안락동,1007,전세,64,8800,0,3,1999,row_multiFamily
부산광역시 동래구 안락동,428-4,전세,48.73,8000,0,3,1982,row_multiFamily
부산광역시 동래구 안락동,441-30,전세,40.99,7500,0,2,1981,row_multiFamily
부산광역시 동래구 안락동,221-2,전세,38.442,10500,0,5,2014,row_multiFamily
부산광역시 동래구 안락동,435-25,월세,16.77,3000,20,2,2018,row_multiFamily
부산광역시 동래구 안락동,435-25,월세,16.77,2000,35,3,2018,row_multiFamily
부산광역시 동래구 안락동,435-25,전세,17.94,8000,0,2,2018,row_multiFamily
부산광역시 동래구 안락동,834-6,전세,67.62,8000,0,4,1998,row_multiFamily
부산광역시 동래구 안락동,443-3,월세,16.18,1000,35,5,2018,row_multiFamily
부산광역시 동래구 안락동,443-3,월세,19.41,500,33,2,2018,row_multiFamily
부산광역시 동래구 안락동,443-3,월세,19.41,300,33,4,2018,row_multiFamily
부산광역시 동래구 안락동,451-3,월세,65.49,1000,50,3,1994,row_multiFamily
부산광역시 동래구 안락동,575-2,전세,52.29,1000,0,1,1983,row_multiFamily
부산광역시 동래구 안락동,946-5,전세,26.17,8000,0,2,2013,row_multiFamily
부산광역시 동래구 안락동,946-5,전세,26.17,8000,0,3,2013,row_multiFamily
부산광역시 동래구 안락동,946-5,전세,26.17,8000,0,3,2013,row_multiFamily
부산광역시 동래구 안락동,452-9,전세,61.76,12000,0,1,1997,row_multiFamily
부산광역시 동래구 안락동,452-9,월세,61.76,1500,26,3,1997,row_multiFamily
부산광역시 동래구 안락동,435-34,월세,48.23,2000,20,2,2014,row_multiFamily
부산광역시 동래구 안락동,432-17,월세,19.18,2500,20,3,2012,row_multiFamily
부산광역시 동래구 안락동,432-17,월세,17.64,1000,30,6,2012,row_multiFamily
부산광역시 동래구 안락동,432-17,월세,16.94,2000,18,4,2012,row_multiFamily
부산광역시 동래구 안락동,442-6,월세,16.09,700,35,3,2012,row_multiFamily
부산광역시 동래구 안락동,442-6,월세,15.815,2000,30,5,2012,row_multiFamily
부산광역시 동래구 안락동,442-6,전세,15.815,4500,0,4,2012,row_multiFamily
부산광역시 동래구 안락동,431-33,전세,60.66,12000,0,2,1979,row_multiFamily
부산광역시 동래구 안락동,452-43,월세,57.395,2000,48,3,2002,row_multiFamily
부산광역시 동래구 안락동,437-46,월세,48.79,0,20,2,2014,row_multiFamily
부산광역시 동래구 안락동,603-56,월세,17.99,500,45,4,2018,row_multiFamily
